Rank,Node ID,Degree
1182,9490,69
1183,8612,69
1184,587,69
1185,11509,69
1186,777,69
1187,2020,69
1188,576,69
1189,3265,69
1190,58389,69
1191,1059,69
1192,4259,68
1193,16120,68
1194,9899,68
1195,2134,68
1196,4121,68
1197,5801,68
1198,6418,67
1199,13396,67
1200,10235,67
1201,35240,67
1202,10123,67
1203,12043,67
1204,15385,67
1205,1265,67
1206,12383,67
1207,1394,67
1208,6139,67
1209,15182,67
1210,3641,67
1211,1708,67
1212,888,67
1213,13880,67
1214,9027,67
1215,4803,66
1216,8998,66
1217,4120,66
1218,602,66
1219,7424,66
1220,1647,66
1221,11026,66
1222,4284,66
1223,1465,66
1224,1162,66
1225,1848,66
1226,14534,66
1227,4515,66
1228,1572,66
1229,740,66
1230,2328,66
1231,9477,66
1232,5999,66
1233,993,66
1234,8048,65
1235,4934,65
1236,477,65
1237,908,65
1238,2992,65
1239,2079,65
1240,9171,65
1241,1783,65
1242,9569,65
1243,2658,65
1244,9700,65
1245,13433,65
1246,2007,65
1247,10903,65
1248,26182,64
1249,8373,64
1250,1516,64
1251,10937,64
1252,2028,64
1253,1545,64
1254,1831,64
1255,9236,64
1256,2203,64
1257,9689,64
1258,80197,64
1259,1904,64
1260,679,64
1261,2385,64
1262,698,64
1263,559,64
1264,758,64
1265,19819,64
1266,1358,64
1267,79089,64
1268,762,64
1269,8347,64
1270,1363,64
1271,1024,64
1272,79579,63
1273,2525,63
1274,506,63
1275,2416,63
1276,10466,63
1277,5468,63
1278,10274,63
1279,14518,63
1280,2877,63
1281,2458,63
1282,1311,63
1283,2854,63
1284,3807,63
1285,666,63
1286,1667,63
1287,2118,63
1288,6407,63
1289,901,63
1290,12050,63
1291,1551,63
1292,613,63
1293,683,63
1294,29670,63
1295,4434,63
1296,13804,62
1297,630,62
1298,1121,62
1299,560,62
1300,1095,62
1301,14829,62
1302,2634,62
1303,24865,62
1304,8741,62
1305,890,62
1306,3451,62
1307,2792,62
1308,554,62
1309,1594,62
1310,2137,62
1311,3920,62
1312,597,62
1313,3801,62
1314,3546,62
1315,136574,62
1316,731,62
1317,9537,62
1318,79220,62
1319,1646,62
1320,1907,62
1321,79780,62
1322,1169,62
1323,3620,61
1324,815,61
1325,1937,61
1326,15015,61
1327,5706,61
1328,9836,61
1329,5458,61
1330,49490,61
1331,3491,61
1332,20414,61
1333,849,61
1334,2275,61
1335,30196,61
1336,4139,61
1337,617,61
1338,16563,61
1339,11714,61
1340,1537,61
1341,2862,61
1342,920,61
1343,2494,60
1344,2689,60
1345,7755,60
1346,16969,60
1347,3119,60
1348,79093,60
1349,6261,60
1350,823,60
1351,7194,60
1352,4813,60
1353,2363,60
1354,16867,60
1355,1006,60
1356,2085,60
1357,1129,60
1358,7974,60
1359,3170,60
1360,1865,59
1361,7637,59
1362,8750,59
1363,25350,59
1364,732,59
1365,22113,59
1366,868,59
1367,4615,59
1368,3602,59
1369,979,59
1370,20781,59
1371,1425,59
1372,799,59
1373,12663,59
1374,4935,59
1375,12201,59
1376,5527,59
1377,96475,59
1378,19759,59
1379,13912,58
1380,12523,58
1381,9987,58
1382,12351,58
1383,16299,58
1384,26161,58
1385,1510,58
1386,535,58
1387,681,58
1388,9379,58
1389,1925,58
1390,16900,58
1391,2892,58
1392,565,58
1393,12059,58
1394,1177,58
1395,3684,58
1396,1753,58
1397,8027,58
1398,8893,58
1399,81648,58
1400,556,58
1401,11437,58
1402,4921,58
1403,10194,58
1404,545,57
1405,24888,57
1406,831,57
1407,10335,57
1408,6307,57
1409,1368,57
1410,4861,57
1411,4439,57
1412,2356,57
1413,6000,57
1414,2812,57
1415,1079,57
1416,4753,57
1417,30082,57
1418,1229,57
1419,3709,57
1420,25856,57
1421,1409,57
1422,3056,57
1423,5883,57
1424,9881,57
1425,1393,57
1426,4369,57
1427,80687,57
1428,31478,57
1429,625,57
1430,1728,57
1431,1044,57
1432,749,56
1433,490,56
1434,16655,56
1435,1464,56
1436,1122,56
1437,19831,56
1438,79593,56
1439,5042,56
1440,1566,56
1441,479,56
1442,15127,56
1443,3247,56
1444,880,56
1445,1050,56
1446,16733,56
1447,17200,56
1448,3051,56
1449,642,56
1450,79279,56
1451,803,56
1452,2608,56
1453,12128,56
1454,4116,56
1455,2089,56
1456,2424,56
1457,1380,56
1458,3320,56
1459,2640,56
1460,1091,56
1461,14934,56
1462,5132,56
1463,751,56
1464,24166,55
1465,7147,55
1466,718,55
1467,3321,55
1468,20433,55
1469,900,55
1470,4694,55
1471,13388,55
1472,611,55
1473,853,55
1474,10772,55
1475,16148,55
1476,451,55
1477,20417,55
1478,4619,55
1479,25472,55
1480,79282,55
1481,765,55
1482,4287,55
1483,1722,55
1484,7296,55
1485,8507,55
1486,9347,55
1487,1004,55
1488,911,55
1489,79571,55
1490,4496,55
1491,6996,55
1492,2011,54
1493,57339,54
1494,21906,54
1495,6169,54
1496,9150,54
1497,5695,54
1498,1663,54
1499,910,54
1500,496,54
1501,6708,54
1502,24333,54
1503,79660,54
1504,8139,54
1505,14113,54
1506,13756,54
1507,20450,54
1508,12461,54
1509,6910,54
1510,1661,54
1511,8801,54
1512,626,54
1513,3426,54
1514,11846,54
1515,9211,54
1516,1205,53
1517,80183,53
1518,2804,53
1519,981,53
1520,2213,53
1521,4799,53
1522,3248,53
1523,4596,53
1524,49177,53
1525,392,53
1526,6080,53
1527,24923,53
1528,13464,53
1529,918,53
1530,833,53
1531,2249,53
1532,79411,53
1533,7423,53
1534,3096,53
1535,2149,53
1536,58761,53
1537,807,53
1538,5901,53
1539,79904,53
1540,11132,53
1541,598,53
1542,10952,53
1543,7178,53
1544,3044,53
1545,20355,53
1546,10538,53
1547,3790,53
1548,13862,53
1549,21250,53
1550,2107,53
1551,3518,53
1552,18240,53
1553,8316,53
1554,1404,53
1555,3165,53
1556,1251,52
1557,1109,52
1558,3811,52
1559,4058,52
1560,9889,52
1561,1333,52
1562,1976,52
1563,3725,52
1564,1208,52
1565,4136,52
1566,1633,52
1567,7141,52
1568,11601,52
1569,8207,52
1570,534,52
1571,818,52
1572,4396,52
1573,591,52
1574,9578,52
1575,1035,52
1576,45075,52
1577,881,52
1578,6578,52
1579,9971,52
1580,30599,52
1581,1814,52
1582,80252,52
1583,26606,52
1584,3207,52
1585,15394,52
1586,4804,52
1587,10216,52
1588,7129,52
1589,79754,52
1590,10930,52
1591,533,52
1592,81303,52
1593,9604,52
1594,1595,52
1595,1307,51
1596,835,51
1597,840,51
1598,33005,51
1599,1567,51
1600,5178,51
1601,1058,51
1602,992,51
1603,19916,51
1604,19382,51
1605,645,51
1606,7628,51
1607,692,51
1608,136689,51
1609,9859,51
1610,572,51
1611,82509,51
1612,2358,51
1613,2384,51
1614,10313,51
1615,26922,51
1616,6709,51
1617,2606,51
1618,14160,51
1619,11079,51
1620,1681,51
1621,82364,51
1622,34935,51
1623,2642,51
1624,8393,51
1625,786,51
1626,5451,51
1627,1447,51
1628,2082,51
1629,7621,51
1630,7465,51
1631,10163,51
1632,9613,51
1633,714,51
1634,23507,51
1635,2963,51
1636,653,51
1637,677,51
1638,3592,51
1639,15104,51
1640,5724,51
1641,27987,51
1642,4687,51
1643,20506,51
1644,5928,51
1645,962,50
1646,3573,50
1647,20714,50
1648,13295,50
1649,1855,50
1650,1582,50
1651,50088,50
1652,4460,50
1653,1811,50
1654,3871,50
1655,3304,50
1656,2451,50
1657,1491,50
1658,953,50
1659,10498,50
1660,16837,50
1661,837,50
1662,1413,50
1663,12904,50
1664,17167,50
1665,17013,50
1666,16346,50
1667,5255,50
1668,19590,50
1669,1515,50
1670,7595,50
1671,15830,50
1672,1771,50
1673,1249,50
1674,1884,50
1675,20305,50
1676,1173,50
1677,8379,50
1678,1451,50
1679,10981,50
1680,20533,50
1681,79476,50
1682,866,50
1683,9046,50
1684,2751,50
1685,658,50
1686,21228,50
1687,80821,50
1688,2214,50
1689,473,49
1690,10802,49
1691,4593,49
1692,79670,49
1693,17029,49
1694,2968,49
1695,5022,49
1696,13290,49
1697,16171,49
1698,3173,49
1699,7618,49
1700,79691,49
1701,29908,49
1702,5053,49
1703,32037,49
1704,1042,49
1705,3259,49
1706,3963,49
1707,688,49
1708,80876,49
1709,1767,49
1710,23412,49
1711,4267,49
1712,3287,49
1713,8716,49
1714,20482,49
1715,1317,49
1716,634,49
1717,571,49
1718,15399,49
1719,2984,49
1720,7874,49
1721,2116,49
1722,7080,49
1723,79283,49
1724,1797,49
1725,12677,49
1726,8622,49
1727,5195,49
1728,23668,49
1729,9480,49
1730,10582,49
1731,9243,49
1732,1297,49
1733,2721,49
1734,9747,49
1735,10698,49
1736,1733,49
1737,3697,49
1738,1974,49
1739,5993,49
1740,5133,49
1741,8597,49
1742,6313,49
1743,2931,49
1744,3904,49
1745,2445,49
1746,2742,49
1747,3384,49
1748,2970,49
1749,1014,49
1750,5450,49
1751,2254,48
1752,1858,48
1753,4156,48
1754,1683,48
1755,2016,48
1756,9377,48
1757,4974,48
1758,1343,48
1759,985,48
1760,3588,48
1761,6490,48
1762,80193,48
1763,4585,48
1764,5357,48
1765,15261,48
1766,9783,48
1767,12366,48
1768,3205,48
1769,515,48
1770,2188,48
1771,10791,48
1772,15801,48
1773,1103,48
1774,2678,48
1775,10022,48
1776,2796,48
1777,1849,48
1778,12455,48
1779,1807,48
1780,190,48
1781,4944,48
1782,14333,48
1783,8044,48
1784,2088,48
1785,7665,48
1786,3376,48
1787,7873,48
1788,9415,48
1789,35451,48
1790,3063,48
1791,2933,48
1792,1536,48
1793,1212,48
1794,2219,48
1795,16834,48
1796,80292,48
1797,1189,48
1798,3438,48
1799,31560,48
1800,8706,48
1801,21514,48
1802,3274,48
1803,17032,48
1804,2227,48
1805,695,48
1806,19805,47
1807,9683,47
1808,980,47
1809,614,47
1810,1659,47
1811,1141,47
1812,80070,47
1813,594,47
1814,17742,47
1815,4151,47
1816,79530,47
1817,6073,47
1818,3492,47
1819,3622,47
1820,5755,47
1821,13241,47
1822,715,47
1823,1301,47
1824,7988,47
1825,9406,47
1826,7103,47
1827,5027,47
1828,7485,47
1829,8553,47
1830,7322,47
1831,10621,47
1832,5245,47
1833,3381,47
1834,5265,47
1835,14118,47
1836,2100,47
1837,6653,47
1838,2446,47
1839,24053,47
1840,10701,47
1841,4200,47
1842,27380,47
1843,2161,47
1844,1285,47
1845,3747,47
1846,2370,47
1847,2380,47
1848,2644,47
1849,13071,47
1850,1060,47
1851,601,47
1852,13686,47
1853,5772,47
1854,79479,47
1855,82168,46
1856,785,46
1857,5475,46
1858,1857,46
1859,4280,46
1860,2577,46
1861,1799,46
1862,8859,46
1863,3459,46
1864,957,46
1865,23286,46
1866,9271,46
1867,9771,46
1868,3187,46
1869,793,46
1870,5633,46
1871,79251,46
1872,14954,46
1873,12518,46
1874,27713,46
1875,5722,46
1876,2138,46
1877,3269,46
1878,10852,46
1879,6566,46
1880,2255,46
1881,1244,46
1882,7255,46
1883,271,46
1884,2559,46
1885,17719,46
1886,1840,46
1887,102429,46
1888,15530,46
1889,12247,46
1890,10994,46
1891,1104,46
1892,802,46
1893,79228,46
1894,20846,46
1895,9362,46
1896,3797,46
1897,1315,46
1898,7857,46
1899,79436,46
1900,18982,46
1901,8990,46
1902,1915,46
1903,23696,46
1904,9024,46
1905,58292,45
1906,15948,45
1907,2421,45
1908,2629,45
1909,7231,45
1910,24626,45
1911,10721,45
1912,15541,45
1913,537,45
1914,79682,45
1915,2579,45
1916,29340,45
1917,8287,45
1918,6707,45
1919,6318,45
1920,1191,45
1921,14916,45
1922,136609,45
1923,7626,45
1924,8129,45
1925,28709,45
1926,1149,45
1927,2009,45
1928,1585,45
1929,9892,45
1930,2310,45
1931,21265,45
1932,79978,45
1933,90701,45
1934,3059,45
1935,824,45
1936,20490,45
1937,16335,45
1938,2307,45
1939,2008,45
1940,1364,45
1941,3090,45
1942,569,45
1943,2383,45
1944,2581,45
1945,4549,45
1946,1479,45
1947,13149,45
1948,15669,45
1949,33053,45
1950,1204,45
1951,3450,45
1952,80545,45
1953,12153,45
1954,8042,45
1955,4664,45
