Rank,Node ID,Degree
152,233,682
153,204,679
154,78,678
155,24,672
156,41,672
157,1793,669
158,1755,664
159,135,660
160,169,660
161,163,660
162,480,659
163,254,650
164,29,646
165,407,644
166,79820,641
167,319,635
168,415,634
169,375,630
170,68,630
171,65,627
172,87,624
173,1553,622
174,107,621
175,413,621
176,161,620
177,25,619
178,326,619
179,170,618
180,468,616
181,158,615
182,245,613
183,504,610
184,241,609
185,345,607
186,218,607
187,439,607
188,181,607
189,207,605
190,229,603
191,66,601
192,19879,600
193,1486,598
194,293,597
195,167,597
196,445,597
197,376,595
198,202,593
199,16,592
200,160,592
201,90,590
202,359,589
203,276,589
204,315,588
205,4694,586
206,360,586
207,244,585
208,2194,583
209,115,583
210,209,583
211,331,583
212,183,582
213,337,581
214,21,581
215,151,581
216,188,580
217,356,580
218,117,580
219,374,579
220,180,575
221,187,574
222,305,574
223,223,573
224,3913,571
225,257,571
226,380,571
227,108,571
228,91,569
229,262,566
230,381,566
231,428,565
232,1529,564
233,321,564
234,260,563
235,371,561
236,166,559
237,189,559
238,141,558
239,1227,557
240,332,557
241,301,557
242,129,557
243,243,557
244,429,557
245,57733,556
246,308,555
247,299,554
248,267,554
249,222,554
250,191,554
251,142,552
252,418,552
253,269,552
254,60,551
255,320,549
256,1512,549
257,171,548
258,197,548
259,79585,548
260,32,545
261,340,544
262,234,543
263,287,543
264,403,543
265,119,542
266,412,541
267,182,540
268,138,535
269,259,535
270,283,534
271,358,531
272,383,530
273,353,529
274,121,528
275,208,527
276,446,526
277,206,523
278,55,522
279,771,521
280,123,512
281,580,512
282,14732,511
283,106,507
284,144,506
285,285,504
286,172,503
287,195,501
288,463,498
289,2241,496
290,93,490
291,430,490
292,384,489
293,137,489
294,164,487
295,215,487
296,541,484
297,184,482
298,341,478
299,2636,478
300,339,477
301,102,475
302,425,475
303,377,474
304,174,474
305,7742,474
306,79152,472
307,15795,471
308,89,471
309,251,471
310,227,470
311,334,468
312,130,468
313,54,467
314,404,467
315,426,466
316,51,465
317,393,465
318,274,464
319,81032,463
320,500,462
321,231,462
322,362,460
323,532,458
324,411,457
325,291,455
326,253,455
327,212,455
328,73,454
329,2348,451
330,6604,450
331,390,448
332,449,448
333,1043,447
334,1101,445
335,270,444
336,459,443
337,79402,443
338,768,443
339,5426,442
340,280,442
341,57,439
342,114,438
343,109766,438
344,186,436
345,584,434
346,219,434
347,612,432
348,311,430
349,927,425
350,627,418
351,2474,418
352,1697,411
353,35,411
354,351,411
355,193,410
356,419,409
357,588,408
358,443,404
359,1269,403
360,423,401
361,1507,400
362,469,400
363,258,400
364,230,400
365,599,395
366,9477,394
367,2263,392
368,250,391
369,550,390
370,3029,389
371,79079,389
372,33,388
373,3133,388
374,176,385
375,915,385
376,651,383
377,471,380
378,149,378
379,3761,378
380,1021,377
381,414,377
382,127,374
383,773,374
384,671,372
385,122,370
386,1842,368
387,79701,363
388,1052,363
389,220,363
390,61,362
391,59,361
392,4441,359
393,173,356
394,48863,356
395,310,356
396,14066,352
397,120,351
398,934,351
399,79308,349
400,933,349
401,47,349
402,314,346
403,2504,346
404,2355,346
405,175,346
406,69,345
407,1271,345
408,2173,344
409,593,344
410,665,343
411,641,343
412,73904,342
413,10911,342
414,139,341
415,2221,336
416,2774,336
417,322,335
418,100,334
419,2277,334
420,6333,334
421,200,333
422,391,333
423,57108,330
424,3116,330
425,242,330
426,519,328
427,9753,327
428,211,326
429,132,325
430,1069,321
431,94,321
432,246,321
433,82,320
434,1346,320
435,294,320
436,104,319
437,399,318
438,134,318
439,240,317
440,203,316
441,484,315
442,239,315
443,796,314
444,79085,314
445,507,313
446,156,312
447,508,312
448,416,312
449,464,312
450,147,310
451,434,310
452,4500,310
453,192,309
454,26560,309
455,194,309
456,442,309
457,346,308
458,268,308
459,295,308
460,178,307
461,235,307
462,579,306
463,461,305
464,288,305
465,1700,305
466,278,305
467,238,304
468,7684,304
469,196,304
470,226,304
471,806,304
472,216,304
473,395,303
474,309,303
475,198,302
476,255,302
477,401,302
478,396,301
479,1081,300
480,323,300
481,281,300
482,109,300
483,290,299
484,1033,299
485,355,299
486,931,299
487,460,299
488,363,298
489,465,298
490,277,297
491,489,297
492,338,297
493,335,296
494,2752,296
495,373,296
496,273,296
497,312,296
498,50256,295
499,389,295
500,1065,294
501,352,293
502,455,293
503,557,293
504,1834,293
505,470,292
506,364,292
507,342,292
508,71,291
509,457,291
510,886,291
511,448,290
512,1078,290
513,118,290
514,437,289
515,265,289
516,720,288
517,162,288
518,318,288
519,516,288
520,481,288
521,453,287
522,398,287
523,400,286
524,344,286
525,333,285
526,387,284
527,528,284
528,125,283
529,1326,283
530,527,283
531,137859,282
532,378,282
533,462,281
534,316,281
535,159,281
536,205,281
537,372,280
538,433,280
539,3334,280
540,485,280
541,79089,280
542,296,279
543,168,279
544,1070,279
545,669,279
546,2073,278
547,2667,278
548,417,278
549,249,278
550,499,278
551,368,278
552,1067,277
553,328,277
554,444,277
555,214,277
556,361,277
557,1071,277
558,247,276
559,472,276
560,501,276
561,421,276
562,264,275
563,408,275
564,521,275
565,694,274
566,452,274
567,525,273
568,349,273
569,307,273
570,510,273
571,435,273
572,379,273
573,366,272
574,497,272
575,336,272
576,441,272
577,406,272
578,201,271
579,1072,270
580,330,270
581,394,270
582,409,269
583,1075,269
584,284,269
585,28,269
586,776,269
587,298,269
588,329,268
589,327,268
590,365,268
591,3119,267
592,237,267
593,520,266
594,405,266
595,1107,266
596,420,265
597,1145,265
598,478,265
599,370,265
600,111,265
601,458,264
602,1068,264
603,488,264
604,549,264
605,199,264
606,610,263
607,503,263
608,388,263
609,275,263
610,530,262
611,512,262
612,492,262
613,422,262
614,1886,262
615,431,261
616,9660,261
617,2112,261
618,2288,260
619,816,260
620,302,260
621,256,260
622,6507,259
623,18634,259
624,10240,259
625,518,259
626,983,259
627,5593,258
628,385,257
629,424,255
630,3149,255
631,282,253
632,224,253
633,292,252
634,1036,252
635,483,251
636,4233,251
637,1077,250
638,502,250
639,79178,249
640,2957,249
641,304,249
642,79417,248
643,313,248
644,369,248
645,1356,248
646,427,248
647,1220,248
648,474,248
649,165,248
650,1084,248
651,357,247
652,4902,247
653,1073,246
654,350,246
655,1328,246
656,687,245
657,509,245
658,1074,244
659,1237,244
660,505,244
661,1064,244
662,21618,243
663,252,243
664,2755,242
665,2178,242
666,303,241
667,2006,241
668,12359,240
669,498,240
670,286,239
671,1899,239
672,225,239
673,1959,237
674,1725,236
675,1612,236
676,747,235
677,3131,235
678,300,234
679,1339,234
680,907,233
681,79528,232
682,622,231
683,3172,228
684,1896,226
685,9836,225
686,109809,224
687,79431,224
688,110,224
689,649,223
690,1443,223
691,1366,223
692,14844,221
693,738,219
694,3846,219
695,79119,218
696,1286,218
697,432,217
698,325,217
699,1442,216
700,3279,216
701,1479,216
702,1233,213
703,20477,212
704,33438,212
705,31675,211
706,2642,210
707,3707,209
708,3463,208
709,1932,207
710,782,207
711,2283,207
712,3702,207
713,6234,206
714,354,204
715,48834,197
716,1589,195
717,48826,194
718,536,194
719,4557,193
720,2558,191
721,15448,190
722,659,190
723,440,187
724,79113,187
725,23414,187
726,971,187
727,946,186
728,1876,186
729,1166,185
730,79622,185
731,397,185
732,6679,185
733,1501,182
734,526,181
735,1347,180
736,5921,180
737,12026,179
738,511,178
739,801,177
740,2663,176
741,661,176
742,1921,175
743,1481,175
744,513,174
745,2789,172
746,875,171
747,324,170
748,493,170
749,279,169
750,736,168
751,514,167
752,4619,166
753,297,166
754,2417,166
755,2281,166
756,1711,165
757,6490,165
758,1189,165
759,3324,165
760,10481,164
761,1556,164
762,1518,164
763,79233,164
764,2201,163
765,2086,163
766,8306,162
767,450,161
768,4728,161
769,410,161
770,6737,160
771,615,160
772,5176,158
773,2944,158
774,949,157
775,4210,156
776,961,155
777,80625,155
778,4054,154
779,8401,154
780,967,154
781,22669,153
782,476,152
783,10107,152
784,2336,152
785,529,152
786,1923,150
787,3402,149
788,79292,149
789,1655,148
790,780,147
791,3173,147
792,4429,146
793,79271,146
794,1796,146
795,1949,145
796,1862,145
797,79269,144
798,540,143
799,6402,143
800,1533,142
801,5056,142
802,90811,142
803,49665,141
804,2720,141
805,15545,141
806,2906,139
807,1499,139
808,6651,138
809,20640,138
810,2524,137
811,6226,136
812,8750,136
813,3817,134
814,5154,134
815,18065,133
816,5761,133
817,3483,132
818,8097,132
819,2105,129
820,3596,128
821,48778,128
822,84,128
823,3384,127
824,90425,127
825,456,127
826,9481,127
827,3737,126
828,1709,126
829,3288,125
830,567,125
831,34739,125
832,4583,125
833,1703,125
834,1850,124
835,79340,124
836,701,123
837,1570,123
838,1057,122
839,3412,122
840,706,121
841,1200,121
842,4147,121
843,2199,120
844,909,120
845,1280,120
846,58253,119
847,4451,119
848,13863,119
849,1768,119
850,23627,119
851,79691,118
852,5202,118
853,16733,118
854,679,118
855,7214,118
856,3189,117
857,2385,117
858,1272,116
859,11074,116
860,1331,116
861,1184,115
862,939,115
863,844,115
864,1359,114
865,12696,114
866,5157,114
867,8950,114
868,21493,114
869,34405,114
870,686,114
871,4692,113
872,808,113
873,2511,112
874,517,112
875,3362,112
876,9604,112
877,5204,111
878,1170,110
879,5026,110
880,136883,110
881,531,110
882,839,109
883,74011,109
884,1275,109
885,3146,109
886,1685,108
887,656,108
888,928,108
889,13689,108
890,8601,108
891,710,107
892,1224,107
893,3331,106
894,631,106
895,14090,106
896,477,106
897,21667,106
898,79204,105
899,79190,105
900,25711,105
901,10267,104
902,2873,104
903,3243,104
904,9086,104
905,4499,104
906,13123,104
907,4984,103
908,2602,103
909,80308,103
910,24865,103
911,3887,103
912,10852,103
913,1604,103
914,44312,102
915,2968,102
916,9178,102
917,16120,102
918,561,102
919,236,102
920,5087,102
921,2174,102
922,2824,102
923,2888,101
924,3259,101
925,9026,101
926,7670,100
927,9129,100
928,1193,100
929,2937,100
930,4809,100
931,1694,99
932,2370,99
933,30161,99
934,8958,99
935,454,98
936,6375,98
937,4513,98
938,7516,98
939,79411,98
940,3158,98
941,61438,98
942,9006,98
943,136656,97
944,3080,97
945,5466,97
946,553,97
947,2893,97
948,1693,96
949,697,96
950,15104,96
951,4420,96
952,13609,96
953,644,96
954,3170,96
955,79318,96
956,3592,95
957,14954,95
958,2913,95
959,1491,95
960,5411,95
961,30599,95
962,6323,95
963,3051,95
964,16656,94
965,2260,94
966,5707,94
967,3126,93
968,7726,93
969,81454,93
970,2595,93
971,4731,93
972,3502,93
973,855,92
974,8379,92
975,5271,92
976,79811,92
977,794,92
978,91165,92
979,864,92
980,20835,91
981,79409,91
982,7178,91
983,48670,91
984,2321,91
985,2732,90
986,4883,90
987,19663,90
988,111030,90
989,609,90
990,3788,90
991,105,90
992,646,90
993,9490,90
994,1497,90
995,13023,90
996,12128,90
997,4921,90
998,48837,90
999,81256,90
1000,6450,89
1001,79147,89
1002,626,89
1003,4937,89
1004,1628,89
1005,8139,89
1006,3286,88
1007,10398,88
1008,467,88
1009,4603,88
1010,12935,88
1011,10123,88
1012,1162,87
1013,136555,87
1014,79,87
1015,2940,87
1016,693,87
1017,713,87
1018,10162,86
1019,5512,86
1020,11593,86
1021,9537,86
1022,15524,86
1023,8507,86
1024,577,85
1025,4573,85
1026,12905,85
1027,4007,85
1028,3063,85
1029,18573,85
1030,1410,85
1031,12823,85
1032,10627,85
1033,617,84
1034,570,84
1035,1438,84
1036,13186,84
1037,606,84
1038,79369,84
1039,25234,84
1040,950,83
1041,1925,83
1042,4004,83
1043,6473,83
1044,1563,83
1045,14836,83
1046,10877,83
1047,5582,83
1048,5894,83
1049,43925,83
1050,5365,83
1051,6174,83
1052,1050,83
1053,625,82
1054,5337,82
1055,79849,82
1056,9804,82
1057,727,82
1058,506,82
1059,79765,82
1060,2792,82
1061,11283,82
1062,746,82
1063,5661,81
1064,16563,81
1065,4837,81
1066,6182,81
1067,1321,81
1068,80310,81
1069,343,81
1070,2682,81
1071,2356,80
1072,2093,80
1073,6672,80
1074,9765,80
1075,692,80
1076,13013,80
1077,9866,80
1078,402,80
1079,1038,80
1080,2456,80
1081,7194,79
1082,7424,79
1083,5396,79
1084,12583,79
1085,16670,79
1086,5996,79
1087,2451,79
1088,17216,78
1089,559,78
1090,6474,78
1091,79158,78
1092,2004,78
1093,5468,78
1094,1341,78
1095,1265,78
1096,3491,77
1097,12164,77
1098,1380,77
1099,871,77
1100,3709,77
1101,26606,77
1102,79111,77
1103,10981,77
1104,690,77
1105,79780,77
1106,11526,77
1107,932,77
1108,4019,77
1109,1845,77
1110,2028,76
1111,16287,76
1112,6515,76
1113,486,76
1114,14277,76
1115,650,76
1116,7427,76
1117,769,76
1118,13071,76
1119,2020,76
1120,24955,76
1121,9276,76
1122,858,75
1123,4216,75
1124,6418,75
1125,636,75
1126,904,75
1127,9646,75
1128,777,75
1129,79136,75
1130,12745,75
1131,1465,75
1132,9689,75
1133,79311,75
1134,608,75
1135,8347,75
1136,2097,75
1137,539,74
1138,2850,74
1139,587,74
1140,654,74
1141,14022,74
1142,6307,74
1143,6058,74
1144,13791,74
1145,3638,74
1146,3304,74
1147,3481,74
1148,1177,74
1149,2812,74
1150,522,74
1151,1698,74
1152,700,73
1153,4753,73
1154,1424,73
1155,621,73
1156,21464,73
1157,17554,73
1158,2925,73
1159,750,73
1160,22457,73
1161,10048,73
1162,15563,73
1163,12475,73
1164,2272,73
1165,882,72
1166,874,72
1167,18841,72
1168,29149,72
1169,6768,72
1170,1121,72
1171,1425,72
1172,9399,72
1173,576,72
1174,495,72
1175,9327,72
1176,10937,72
1177,709,72
1178,136583,72
1179,1904,71
1180,3120,71
1181,9404,71
1182,3874,71
1183,2608,71
1184,6057,71
1185,1292,71
1186,2010,71
1187,11927,71
1188,578,71
1189,2128,71
1190,8652,71
1191,58389,71
1192,29074,71
1193,2563,70
1194,6910,70
1195,15385,70
1196,1019,70
1197,11726,70
1198,16990,70
1199,554,70
1200,13912,70
1201,7487,70
1202,545,70
1203,2875,70
1204,1322,70
1205,16931,70
1206,4024,70
1207,1176,70
1208,7201,69
1209,2658,69
1210,8668,69
1211,740,69
1212,585,69
1213,5169,69
1214,49326,69
1215,79307,69
1216,15182,69
1217,11026,69
1218,4502,69
1219,12383,69
1220,542,69
1221,9347,69
1222,3464,69
1223,1252,69
1224,1783,69
1225,18240,68
1226,9171,68
1227,10185,68
1228,2203,68
1229,11147,68
1230,4121,68
1231,473,68
1232,547,68
1233,1728,68
1234,5640,68
1235,845,68
1236,1584,68
1237,1311,68
1238,2133,68
1239,2424,68
1240,566,68
1241,4630,68
1242,1708,68
1243,2566,67
1244,4847,67
1245,4460,67
1246,10280,67
1247,10466,67
1248,1765,67
1249,3168,67
1250,956,67
1251,772,67
1252,79904,67
1253,8612,67
1254,2007,67
1255,1848,67
1256,602,67
1257,39386,67
1258,1864,66
1259,2458,66
1260,613,66
1261,1646,66
1262,3835,66
1263,6407,66
1264,14509,66
1265,6283,66
1266,3180,66
1267,815,66
1268,79743,66
1269,16587,66
1270,4066,66
1271,2384,66
1272,598,66
1273,9628,66
1274,23850,66
1275,4139,65
1276,731,65
1277,10838,65
1278,17112,65
1279,13306,65
1280,8998,65
1281,3641,65
1282,6139,65
1283,3238,65
1284,2089,65
1285,993,65
1286,823,65
1287,1317,65
1288,90671,65
1289,3725,65
1290,711,65
1291,24626,65
1292,80181,65
1293,758,65
1294,1624,65
1295,11689,64
1296,698,64
1297,3807,64
1298,12043,64
1299,591,64
1300,1869,64
1301,7514,64
1302,79251,64
1303,13234,64
1304,9464,64
1305,9236,64
1306,13396,64
1307,733,64
1308,10235,64
1309,1807,63
1310,35240,63
1311,4223,63
1312,4934,63
1313,9817,63
1314,1661,63
1315,2992,63
1316,5706,63
1317,3265,63
1318,2118,63
1319,3801,63
1320,2079,63
1321,600,63
1322,639,63
1323,80043,63
1324,833,63
1325,48868,63
1326,3092,63
1327,1093,63
1328,79129,63
1329,15157,63
1330,79425,63
1331,1664,62
1332,6216,62
1333,14829,62
1334,16969,62
1335,5764,62
1336,9987,62
1337,8027,62
1338,1594,62
1339,1404,62
1340,5458,62
1341,496,62
1342,9982,62
1343,2525,62
1344,848,62
1345,13280,62
1346,5658,62
1347,3400,62
1348,597,62
1349,762,62
1350,11846,61
1351,19819,61
1352,1109,61
1353,7148,61
1354,6585,61
1355,79220,61
1356,12050,61
1357,5527,61
1358,1278,61
1359,6211,61
1360,1551,61
1361,10963,61
1362,5428,61
1363,1368,61
1364,565,61
1365,2328,61
1366,15015,61
1367,3426,60
1368,9249,60
1369,2445,60
1370,1510,60
1371,3438,60
1372,2796,60
1373,1169,60
1374,11454,60
1375,556,60
1376,2416,60
1377,2877,60
1378,3920,60
1379,560,60
1380,962,60
1381,8741,60
1382,1753,60
1383,3056,60
1384,683,60
1385,1571,60
1386,58349,59
1387,6000,59
1388,1545,59
1389,25379,59
1390,4906,59
1391,136539,59
1392,20781,59
1393,6060,59
1394,1937,59
1395,10553,59
1396,1473,59
1397,853,59
1398,9700,59
1399,11366,59
1400,1103,59
1401,881,59
1402,681,59
1403,2689,59
1404,911,59
1405,2137,59
1406,9859,59
1407,6541,59
1408,8836,59
1409,451,59
1410,980,59
1411,900,59
1412,1358,59
1413,1483,59
1414,2862,59
1415,797,59
1416,1647,59
1417,1515,59
1418,749,58
1419,10194,58
1420,3207,58
1421,2592,58
1422,9569,58
1423,22203,58
1424,666,58
1425,1122,58
1426,1451,58
1427,482,58
1428,136609,58
1429,5053,58
1430,5804,58
1431,2697,58
1432,849,58
1433,8525,58
1434,58373,58
1435,890,58
1436,10903,57
1437,83615,57
1438,21085,57
1439,6337,57
1440,4126,57
1441,9211,57
1442,24700,57
1443,5755,57
1444,20714,57
1445,16148,57
1446,26182,57
1447,59358,57
1448,10974,57
1449,799,57
1450,14400,57
1451,22351,57
1452,10510,57
1453,642,57
1454,5255,57
1455,2363,57
1456,4116,57
1457,26161,57
1458,7974,57
1459,718,57
1460,888,57
1461,7621,57
1462,7755,57
1463,18932,57
1464,759,57
1465,3684,57
1466,6261,57
1467,4284,57
1468,1059,57
1469,10274,57
1470,981,56
1471,13756,56
1472,2134,56
1473,5901,56
1474,2634,56
1475,1315,56
1476,901,56
1477,79093,56
1478,2892,56
1479,9683,56
1480,630,56
1481,2078,56
1482,7296,56
1483,8373,56
1484,12201,56
1485,953,56
1486,4501,56
1487,20856,56
1488,5388,56
1489,1024,56
1490,1112,56
1491,3902,56
1492,1537,56
1493,10163,56
1494,6644,56
1495,14010,56
1496,96475,55
1497,23246,55
1498,880,55
1499,20775,55
1500,4596,55
1501,8080,55
1502,5679,55
1503,23819,55
1504,4369,55
1505,5372,55
1506,79682,55
1507,3015,55
1508,13880,55
1509,3153,55
1510,14113,55
1511,79282,55
1512,136689,55
1513,10872,55
1514,723,55
1515,8710,55
1516,1035,55
1517,17013,55
1518,2640,55
1519,30579,55
1520,79978,55
1521,6089,55
1522,4515,55
1523,13388,55
1524,1539,55
1525,3165,55
1526,9881,55
1527,190,54
1528,1567,54
1529,8969,54
1530,4058,54
1531,24166,54
1532,16299,54
1533,1297,54
1534,1667,54
1535,29698,54
1536,49177,54
1537,908,54
1538,3002,54
1539,5883,54
1540,589,54
1541,2227,54
1542,20977,54
1543,3855,54
1544,4935,54
1545,1044,54
1546,4428,54
1547,3945,54
1548,4294,54
1549,1855,54
1550,14118,54
1551,13804,54
1552,1907,54
1553,10952,54
1554,48919,54
1555,23195,53
1556,8180,53
1557,8802,53
1558,19382,53
1559,1705,53
1560,14677,53
1561,35777,53
1562,9362,53
1563,79104,53
1564,1727,53
1565,2678,53
1566,2249,53
1567,10721,53
1568,1388,53
1569,4496,53
1570,818,53
1571,16655,53
1572,19916,53
1573,12351,53
1574,7352,53
1575,5086,53
1576,824,53
1577,3187,53
1578,4813,53
1579,5198,53
1580,2275,53
1581,14916,53
1582,3198,53
1583,30196,53
1584,80197,53
1585,80252,53
1586,3546,53
1587,535,52
1588,1042,52
1589,1091,52
1590,3247,52
1591,4804,52
1592,10018,52
1593,11601,52
1594,23294,52
1595,2707,52
1596,12461,52
1597,811,52
1598,3321,52
1599,3204,52
1600,7637,52
1601,81616,52
1602,25472,52
1603,3811,52
1604,866,52
1605,5801,52
1606,807,52
1607,26611,52
1608,3059,52
1609,1006,52
1610,1649,52
1611,800,52
1612,9899,52
1613,2606,52
1614,1884,52
1615,1464,52
1616,2577,52
1617,3600,52
1618,1744,52
1619,12455,52
1620,5042,52
1621,6169,52
1622,3325,52
1623,6578,52
1624,5139,52
1625,1633,52
1626,1831,52
1627,392,52
1628,920,52
1629,4136,52
1630,49158,52
1631,5245,51
1632,4314,51
1633,1409,51
1634,7066,51
1635,1208,51
1636,7423,51
1637,79660,51
1638,8316,51
1639,1516,51
1640,57339,51
1641,8801,51
1642,12247,51
1643,9919,51
1644,7874,51
1645,1364,51
1646,79593,51
1647,7293,51
1648,8044,51
1649,10772,51
1650,9833,51
1651,5374,51
1652,611,51
1653,8355,51
1654,1307,51
1655,534,51
1656,2449,51
1657,10335,51
1658,12366,51
1659,2908,51
1660,490,51
1661,9578,51
1662,3282,51
1663,2149,51
1664,11127,51
1665,2011,51
1666,12523,51
1667,4012,50
1668,79224,50
1669,4981,50
1670,11132,50
1671,80687,50
1672,1393,50
1673,4184,50
1674,2219,50
1675,8569,50
1676,944,50
1677,1488,50
1678,8715,50
1679,1582,50
1680,658,50
1681,1391,50
1682,2933,50
1683,4275,50
1684,79890,50
1685,673,50
1686,1413,50
1687,533,50
1688,20700,50
1689,1288,50
1690,1663,50
1691,2644,50
1692,870,50
1693,12677,50
1694,25350,50
1695,9243,50
1696,3096,50
1697,3734,50
1698,6996,50
1699,45075,50
1700,20355,50
1701,2364,50
1702,79433,50
1703,6657,50
1704,21458,50
1705,26455,50
1706,645,50
1707,9985,50
1708,5885,49
1709,3877,49
1710,16900,49
1711,6709,49
1712,13097,49
1713,1722,49
1714,6708,49
1715,992,49
1716,4585,49
1717,1792,49
1718,136574,49
1719,2085,49
1720,2213,49
1721,10313,49
1722,20417,49
1723,9680,49
1724,79571,49
1725,21906,49
1726,79711,49
1727,6255,49
1728,23696,49
1729,20506,49
1730,8287,49
1731,1386,49
1732,2543,49
1733,12518,49
1734,8622,49
1735,10791,49
1736,80247,49
1737,22772,49
1738,10930,49
1739,16346,49
1740,7665,49
1741,1675,49
1742,765,49
1743,21228,49
1744,8042,49
1745,1127,49
1746,15422,49
1747,12663,49
1748,3790,49
1749,15530,49
1750,15014,49
1751,3963,49
1752,13808,49
1753,23412,49
1754,14160,49
1755,33005,49
1756,1716,48
1757,2310,48
1758,17095,48
1759,24981,48
1760,30003,48
1761,58761,48
1762,82364,48
1763,10994,48
1764,571,48
1765,5075,48
1766,1976,48
1767,10572,48
1768,564,48
1769,79530,48
1770,714,48
1771,79672,48
1772,594,48
1773,15127,48
1774,19759,48
1775,1811,48
1776,20305,48
1777,17711,48
1778,80193,48
1779,1259,48
1780,3450,48
1781,479,48
1782,629,48
1783,9027,48
1784,11091,48
1785,2335,48
1786,2434,48
1787,14934,48
1788,1526,48
1789,15399,48
1790,3871,48
1791,835,48
1792,4041,48
1793,80586,48
1794,1710,48
1795,4593,48
1796,14662,48
1797,7995,48
1798,3205,48
1799,831,48
1800,8393,48
1801,32037,48
1802,4040,48
1803,81648,48
1804,691,47
1805,3090,47
1806,4830,47
1807,1369,47
1808,80876,47
1809,5173,47
1810,1365,47
1811,2931,47
1812,11254,47
1813,9046,47
1814,23610,47
1815,979,47
1816,786,47
1817,5022,47
1818,3001,47
1819,9840,47
1820,5724,47
1821,9783,47
1822,1225,47
1823,829,47
1824,9065,47
1825,8130,47
1826,58340,47
1827,25846,47
1828,80545,47
1829,27987,47
1830,27844,47
1831,10639,47
1832,5928,47
1833,1681,47
1834,5523,47
1835,918,47
1836,19831,47
1837,1104,47
1838,27511,47
1839,1164,47
1840,23507,47
1841,1161,47
1842,803,47
1843,82168,47
1844,3622,47
1845,827,47
1846,3104,47
1847,28591,47
1848,2344,47
1849,4799,47
1850,12484,47
1851,7071,47
1852,8262,47
1853,604,47
1854,30911,47
1855,1244,47
1856,1051,47
1857,2629,47
1858,4796,47
1859,1857,47
1860,2922,47
1861,755,47
1862,11556,47
1863,34935,46
1864,6488,46
1865,2984,46
1866,23372,46
1867,4618,46
1868,5988,46
1869,653,46
1870,1428,46
1871,80292,46
1872,1915,46
1873,1621,46
1874,1789,46
1875,6877,46
1876,2074,46
1877,753,46
1878,1348,46
1879,2421,46
1880,6349,46
1881,3459,46
1882,19595,46
1883,9293,46
1884,13686,46
1885,1115,46
1886,3273,46
1887,688,46
1888,21653,46
1889,13287,46
1890,985,46
1891,9273,46
1892,5324,46
1893,785,46
1894,48850,46
1895,10108,46
1896,16630,46
1897,2064,46
1898,1079,46
1899,7176,46
1900,1343,46
1901,974,46
1902,3602,46
1903,1461,46
1904,80732,46
1905,7988,46
1906,8222,46
1907,6065,46
1908,4082,46
1909,2397,46
1910,271,46
1911,27713,46
1912,3320,46
1913,79858,46
1914,81996,46
1915,1752,46
1916,4155,46
1917,1173,46
1918,31560,46
1919,5993,46
1920,33053,46
1921,20693,46
1922,4859,46
1923,7141,46
1924,9612,46
1925,26922,46
1926,8957,46
1927,1191,46
1928,79594,46
1929,1060,46
1930,4145,46
1931,2188,45
1932,2323,45
1933,1797,45
1934,25613,45
1935,8052,45
1936,21514,45
1937,6238,45
1938,5357,45
1939,16042,45
1940,8413,45
1941,2581,45
1942,1901,45
1943,3829,45
1944,1141,45
1945,569,45
1946,17200,45
1947,80140,45
1948,28576,45
1949,20533,45
1950,79279,45
1951,26412,45
1952,7032,45
1953,6073,45
1954,2132,45
