Rank,Node ID,Degree
175,469,735
176,183,735
177,938,734
178,717,734
179,20846,733
180,1507,730
181,1410,729
182,1820,724
183,383,723
184,37,722
185,63,719
186,245,719
187,61,715
188,154,710
189,474,710
190,46,709
191,471,708
192,206,707
193,1246,704
194,294,699
195,21,698
196,4162,692
197,78,692
198,181,692
199,102,692
200,309,690
201,376,688
202,185,688
203,1551,687
204,339,686
205,6183,684
206,244,679
207,377,678
208,285,675
209,337,673
210,254,669
211,1486,668
212,356,668
213,3126,667
214,579,664
215,504,664
216,2215,663
217,299,661
218,1009,661
219,50,660
220,18243,659
221,65,659
222,208,658
223,220,657
224,68,657
225,1512,652
226,360,650
227,3029,650
228,10168,650
229,468,649
230,438,648
231,345,648
232,934,648
233,319,646
234,29,645
235,187,645
236,320,645
237,415,645
238,2355,644
239,430,643
240,2202,643
241,182,642
242,51,642
243,331,642
244,151,641
245,160,641
246,429,640
247,418,640
248,158,640
249,142,640
250,227,639
251,117,638
252,169,637
253,16,636
254,267,636
255,328,635
256,20750,634
257,218,634
258,659,633
259,137,633
260,419,632
261,121,632
262,393,632
263,425,631
264,293,631
265,48826,630
266,287,629
267,375,626
268,222,626
269,188,625
270,262,624
271,141,624
272,215,623
273,3133,623
274,259,622
275,305,622
276,301,622
277,129,622
278,191,621
279,161,621
280,241,621
281,108,620
282,286,617
283,308,617
284,5764,617
285,353,616
286,949,615
287,48834,615
288,2241,614
289,403,614
290,340,613
291,171,612
292,253,612
293,257,612
294,243,607
295,426,606
296,91,606
297,1223,605
298,128,604
299,234,604
300,3975,602
301,311,601
302,380,600
303,420,599
304,32,598
305,347,598
306,358,598
307,407,597
308,643,596
309,180,596
310,445,596
311,8802,595
312,74,594
313,382,593
314,627,593
315,362,593
316,210,593
317,209,592
318,130,592
319,404,592
320,197,591
321,12384,591
322,15313,590
323,1269,589
324,167,589
325,2752,588
326,344,588
327,283,586
328,146,586
329,315,585
330,9543,584
331,1271,583
332,235,581
333,412,580
334,3991,580
335,258,580
336,229,579
337,87,578
338,221,578
339,119,578
340,323,578
341,251,577
342,2472,575
343,274,574
344,14274,573
345,260,572
346,233,571
347,321,571
348,326,570
349,174,569
350,89,569
351,1227,569
352,66,569
353,390,568
354,411,566
355,14066,566
356,242,565
357,381,564
358,195,564
359,374,564
360,414,561
361,49009,561
362,204,560
363,106,560
364,276,558
365,231,557
366,341,557
367,166,557
368,310,552
369,410,550
370,428,549
371,747,547
372,270,545
373,280,545
374,13859,544
375,20640,537
376,584,537
377,1237,533
378,449,531
379,2678,529
380,665,528
381,16657,528
382,172,528
383,11335,527
384,769,524
385,14505,524
386,176,523
387,54,520
388,928,519
389,114,518
390,1834,517
391,73,514
392,48920,513
393,771,512
394,875,512
395,284,511
396,439,510
397,2541,503
398,547,500
399,907,499
400,179,499
401,73901,497
402,1709,497
403,816,497
404,359,494
405,230,492
406,3015,491
407,1077,490
408,594,488
409,2271,487
410,824,487
411,498,486
412,291,485
413,765,485
414,384,482
415,11918,481
416,4557,481
417,198,481
418,6337,480
419,516,479
420,649,477
421,15293,476
422,610,476
423,192,475
424,265,474
425,3243,472
426,455,471
427,698,467
428,1372,466
429,2524,466
430,531,466
431,338,463
432,2348,462
433,5419,457
434,2891,456
435,2201,456
436,5360,452
437,2906,451
438,58458,450
439,961,448
440,3855,447
441,1341,447
442,2748,445
443,1682,445
444,13595,445
445,4865,444
446,796,444
447,49,441
448,25302,439
449,1069,438
450,303,438
451,15015,437
452,17897,435
453,3678,435
454,3579,435
455,4839,434
456,1033,434
457,178,434
458,2067,432
459,22802,428
460,924,427
461,15696,425
462,25872,425
463,2089,424
464,854,422
465,57,420
466,4126,417
467,193,416
468,2278,414
469,342,413
470,5862,412
471,433,412
472,1025,411
473,2387,411
474,13108,409
475,1211,408
476,84,402
477,111,399
478,1052,398
479,480,398
480,5056,398
481,3638,397
482,927,397
483,3672,396
484,2086,396
485,1036,396
486,4974,394
487,1002,393
488,915,392
489,481,392
490,612,392
491,710,391
492,312,391
493,132,390
494,443,389
495,226,389
496,5561,388
497,10611,388
498,808,388
499,94,387
500,20235,386
501,6989,385
502,205,385
503,1869,385
504,13280,382
505,2321,381
506,1490,380
507,1021,379
508,3288,379
509,163,378
510,1259,378
511,768,377
512,11585,376
513,596,376
514,4429,374
515,322,372
516,641,372
517,1140,372
518,7188,372
519,7719,372
520,118,371
521,48860,371
522,4434,370
523,122,370
524,2481,370
525,333,370
526,2263,368
527,3024,368
528,549,368
529,4017,368
530,10481,367
531,437,366
532,58248,366
533,58253,366
534,175,365
535,314,363
536,232,363
537,14015,363
538,6515,362
539,2336,362
540,11079,362
541,1825,362
542,580,360
543,434,359
544,378,359
545,6519,359
546,520,359
547,795,358
548,370,358
549,279,358
550,11549,358
551,282,357
552,470,357
553,15676,357
554,21437,356
555,8408,355
556,831,355
557,913,355
558,10876,355
559,1366,355
560,200,354
561,529,350
562,1346,349
563,296,349
564,351,349
565,59,348
566,452,347
567,3334,347
568,2747,347
569,10025,347
570,1693,346
571,5445,344
572,73921,344
573,2516,343
574,889,342
575,173,341
576,488,340
577,2636,340
578,933,340
579,329,339
580,28824,337
581,8972,337
582,22716,337
583,69,336
584,17709,336
585,615,336
586,120,335
587,8842,334
588,10313,334
589,2792,334
590,184,333
591,427,333
592,4024,333
593,3851,331
594,11822,331
595,153,331
596,2221,331
597,1481,330
598,1796,330
599,6348,330
600,109,330
601,372,329
602,424,329
603,453,329
604,3766,328
605,931,328
606,22917,328
607,12475,327
608,48772,327
609,196,327
610,295,326
611,16083,326
612,48907,326
613,250,326
614,2194,326
615,2049,325
616,1949,324
617,5176,324
618,5619,324
619,165,323
620,492,323
621,199,323
622,1969,323
623,464,323
624,5722,323
625,357,322
626,394,322
627,416,322
628,1301,322
629,12592,322
630,190,321
631,457,320
632,290,320
633,1407,318
634,485,318
635,423,318
636,238,318
637,2010,318
638,528,317
639,18712,317
640,82,317
641,3116,317
642,399,316
643,4018,316
644,100,316
645,6413,315
646,4753,315
647,5322,314
648,780,314
649,7146,314
650,391,314
651,543,313
652,2219,312
653,140,312
654,6280,312
655,216,312
656,15422,311
657,5243,310
658,508,309
659,214,309
660,147,309
661,448,309
662,503,308
663,4921,308
664,368,307
665,850,306
666,30788,305
667,461,305
668,1433,305
669,518,305
670,1193,305
671,211,305
672,489,305
673,247,304
674,2178,303
675,239,302
676,19663,302
677,2584,302
678,1891,301
679,1170,301
680,7321,301
681,281,301
682,268,300
683,1006,300
684,273,300
685,104,300
686,442,300
687,507,299
688,720,299
689,389,299
690,501,298
691,316,298
692,460,298
693,636,297
694,278,297
695,361,297
696,363,297
697,252,297
698,1373,296
699,396,296
700,346,296
701,71,296
702,465,295
703,387,295
704,386,294
705,3423,294
706,304,293
707,366,293
708,1233,291
709,499,291
710,694,290
711,395,290
712,349,290
713,5612,289
714,156,289
715,162,288
716,255,288
717,73906,288
718,277,288
719,125,288
720,9924,287
721,1166,287
722,484,287
723,2073,287
724,1107,286
725,1971,286
726,5593,285
727,2511,285
728,157,285
729,446,285
730,307,285
731,249,285
732,2853,285
733,472,284
734,48797,284
735,1286,284
736,870,284
737,1451,283
738,9512,282
739,421,282
740,651,282
741,264,282
742,256,282
743,15155,282
744,4233,282
745,292,281
746,7398,281
747,201,281
748,15445,280
749,364,280
750,24457,280
751,4847,279
752,4121,279
753,417,279
754,6323,279
755,22508,278
756,139,278
757,275,278
758,466,278
759,203,277
760,8080,277
761,2693,277
762,3172,277
763,401,277
764,219,277
765,317,277
766,14453,277
767,3450,277
768,1339,276
769,1127,276
770,373,276
771,365,276
772,406,273
773,527,273
774,4441,273
775,1131,273
776,478,273
777,28,272
778,458,272
779,4058,272
780,408,272
781,916,272
782,521,272
783,149,271
784,483,271
785,4216,271
786,1145,271
787,5157,271
788,497,271
789,14518,271
790,237,270
791,385,270
792,318,270
793,336,270
794,4237,269
795,379,269
796,444,269
797,510,269
798,530,269
799,12366,268
800,145,268
801,302,268
802,1755,268
803,462,268
804,8558,268
805,127,267
806,388,267
807,398,267
808,17050,267
809,2877,266
810,11616,266
811,1220,266
812,1951,266
813,327,266
814,159,266
815,224,266
816,325,265
817,622,265
818,3286,265
819,1356,265
820,5808,265
821,11845,265
822,58287,264
823,7306,264
824,441,264
825,5566,264
826,409,264
827,3042,264
828,3048,263
829,1177,263
830,3899,263
831,1886,263
832,369,263
833,405,262
834,3480,262
835,5137,262
836,431,262
837,240,262
838,4573,261
839,330,261
840,3131,261
841,3112,261
842,9065,260
843,983,260
844,4619,259
845,58256,259
846,542,259
847,12000,259
848,2454,258
849,502,258
850,2667,258
851,9214,258
852,2714,257
853,9027,257
854,4902,257
855,736,256
856,23071,256
857,4728,256
858,692,256
859,58262,255
860,335,255
861,1328,255
862,435,254
863,3828,254
864,750,253
865,1343,253
866,194,252
867,509,252
868,422,252
869,350,252
870,298,252
871,313,251
872,9825,251
873,4910,251
874,6584,250
875,1940,249
876,1483,249
877,505,249
878,11726,249
879,3764,248
880,774,248
881,24779,248
882,440,248
883,1275,248
884,864,248
885,654,247
886,11269,247
887,2112,246
888,59006,244
889,519,244
890,13746,243
891,2957,243
892,3903,243
893,4692,242
894,2174,242
895,2755,241
896,1265,241
897,400,241
898,559,239
899,3012,239
900,708,238
901,3402,238
902,2690,238
903,2340,238
904,1959,237
905,13791,237
906,703,237
907,2682,236
908,855,236
909,16503,236
910,13581,236
911,5695,235
912,13204,234
913,1103,233
914,12935,233
915,1970,233
916,14840,232
917,996,232
918,776,232
919,2566,231
920,10492,231
921,884,230
922,3044,230
923,1480,230
924,48856,228
925,1827,228
926,25516,228
927,4147,227
928,948,227
929,4813,226
930,2644,226
931,1604,225
932,288,225
933,1305,225
934,2417,225
935,1459,224
936,3898,223
937,1184,223
938,557,223
939,12895,223
940,1684,223
941,3740,222
942,6437,222
943,9693,221
944,1292,221
945,6333,221
946,1442,220
947,1189,220
948,58486,220
949,6034,219
950,354,218
951,3184,218
952,3186,218
953,6795,218
954,526,218
955,1663,217
956,2357,216
957,12197,216
958,21394,216
959,3534,215
960,110,215
961,79,215
962,5575,215
963,1318,215
964,19017,214
965,3017,214
966,1278,214
967,2559,214
968,3157,214
969,8943,213
970,58275,212
971,3040,212
972,2449,212
973,16356,212
974,4937,212
975,432,211
976,738,211
977,2663,211
978,19759,211
979,4634,210
980,13460,209
981,3681,209
982,789,209
983,1093,208
984,1612,208
985,6205,208
986,782,207
987,1646,207
988,839,206
989,1697,206
990,2288,206
991,11867,206
992,3679,205
993,5647,204
994,14308,203
995,10952,203
996,4622,202
997,7352,202
998,5053,201
999,1594,201
1000,3761,201
1001,4259,200
1002,17432,200
1003,10373,200
1004,1642,200
1005,2797,199
1006,6476,199
1007,1616,198
1008,33909,198
1009,11571,198
1010,637,198
1011,1703,198
1012,3331,198
1013,2732,197
1014,13224,197
1015,1313,197
1016,3588,197
1017,23638,197
1018,2525,196
1019,7355,196
1020,13110,196
1021,2205,196
1022,20795,196
1023,939,195
1024,4836,195
1025,3729,194
1026,6709,194
1027,30003,194
1028,6112,193
1029,1035,193
1030,20733,193
1031,5116,193
1032,58533,192
1033,957,192
1034,3946,192
1035,1174,192
1036,2004,192
1037,4500,191
1038,2812,190
1039,1340,190
1040,5095,188
1041,2307,187
1042,6533,187
1043,15548,187
1044,2063,186
1045,2642,186
1046,7725,186
1047,2283,186
1048,13821,185
1049,397,185
1050,886,185
1051,3734,185
1052,12455,185
1053,8073,185
1054,3362,184
1055,16121,183
1056,3702,183
1057,2652,183
1058,553,183
1059,799,182
1060,300,182
1061,1331,182
1062,493,182
1063,601,181
1064,1054,181
1065,1485,180
1066,7597,180
1067,2027,180
1068,3273,179
1069,6491,179
1070,324,179
1071,5538,179
1072,646,178
1073,447,178
1074,13895,178
1075,10280,178
1076,1247,178
1077,1876,178
1078,22722,177
1079,4148,177
1080,3636,176
1081,7874,175
1082,1849,175
1083,6521,175
1084,650,175
1085,2893,174
1086,2944,174
1087,802,174
1088,17973,174
1089,536,174
1090,1683,174
1091,8266,173
1092,1215,173
1093,3737,173
1094,1801,172
1095,1624,172
1096,3762,172
1097,58422,172
1098,986,172
1099,6875,171
1100,5464,171
1101,1393,171
1102,17453,170
1103,7004,170
1104,709,170
1105,3256,169
1106,941,169
1107,4223,169
1108,2969,169
1109,26955,169
1110,3228,169
1111,73910,168
1112,5296,168
1113,604,168
1114,2134,168
1115,6737,168
1116,4745,168
1117,5204,167
1118,15005,167
1119,3372,167
1120,9771,167
1121,8474,166
1122,3587,166
1123,1254,166
1124,6708,166
1125,4163,166
1126,2060,165
1127,3324,165
1128,9671,165
1129,3722,165
1130,48778,165
1131,12901,165
1132,48799,165
1133,2697,164
1134,13279,164
1135,10513,164
1136,6483,164
1137,2435,163
1138,5553,163
1139,7919,163
1140,2080,163
1141,1473,163
1142,4761,163
1143,13474,163
1144,1353,162
1145,1565,162
1146,1487,161
1147,3596,161
1148,6520,161
1149,626,161
1150,9261,161
1151,11885,160
1152,476,160
1153,3427,160
1154,21372,160
1155,6450,160
1156,2775,159
1157,297,159
1158,711,159
1159,8542,159
1160,1711,159
1161,4934,159
1162,4066,158
1163,4201,158
1164,12789,158
1165,1079,158
1166,827,158
1167,797,158
1168,5169,157
1169,58281,157
1170,1354,157
1171,6226,156
1172,4852,156
1173,714,156
1174,1756,156
1175,49024,156
1176,702,155
1177,1364,155
1178,2281,155
1179,3114,155
1180,1447,155
1181,3241,155
1182,946,155
1183,574,154
1184,1832,154
1185,2563,154
1186,514,154
1187,3968,154
1188,1491,153
1189,2789,153
1190,2888,153
1191,3817,153
1192,13429,152
1193,733,152
1194,3680,152
1195,4451,152
1196,899,152
1197,13015,151
1198,3052,151
1199,5161,151
1200,5763,151
1201,17294,150
1202,4593,150
1203,4186,150
1204,10121,149
1205,8071,149
1206,1194,149
1207,2610,149
1208,7117,149
1209,663,149
1210,10145,149
1211,8524,149
1212,1413,149
1213,3718,148
1214,12786,148
1215,6255,148
1216,2618,147
1217,3153,147
1218,9200,147
1219,18596,147
1220,10176,147
1221,2280,147
1222,25548,146
1223,48864,146
1224,8810,146
1225,1148,146
1226,3376,145
1227,4679,145
1228,8286,145
1229,6246,145
1230,2823,145
1231,2406,145
1232,818,145
1233,1717,144
1234,6342,144
1235,4042,144
1236,3990,144
1237,7531,144
1238,1896,143
1239,682,143
1240,1394,143
1241,7134,143
1242,6576,143
1243,1200,143
1244,1619,143
1245,1788,143
1246,74011,143
1247,1727,142
1248,8517,142
1249,17351,142
1250,14230,142
1251,1759,142
1252,3665,142
1253,5906,141
1254,2133,141
1255,7516,141
1256,2240,141
1257,10905,141
1258,5958,140
1259,9379,140
1260,3997,140
1261,1326,140
1262,1915,139
1263,2182,139
1264,1800,139
1265,4730,139
1266,4316,139
1267,12456,138
1268,4793,138
1269,3113,138
1270,525,138
1271,25611,138
1272,513,138
1273,5031,138
1274,1418,138
1275,8644,138
1276,3511,138
1277,10791,137
1278,4087,137
1279,1670,137
1280,967,137
1281,2277,137
1282,1794,137
1283,5134,137
1284,3789,137
1285,8577,137
1286,17997,136
1287,4068,136
1288,16032,136
1289,16931,136
1290,2260,136
1291,4531,136
1292,3304,135
1293,1655,135
1294,12904,135
1295,5209,135
1296,3554,135
1297,4572,135
1298,454,135
1299,7066,134
1300,1190,134
1301,680,134
1302,1321,134
1303,1706,134
1304,858,134
1305,2581,134
1306,5068,134
1307,645,133
1308,653,133
1309,17064,133
1310,5408,133
1311,9879,132
1312,2015,132
1313,14662,132
1314,1176,132
1315,1698,132
1316,7350,131
1317,14410,131
1318,5189,131
1319,48861,131
1320,5227,131
1321,2062,131
1322,38398,131
1323,58327,131
1324,1625,131
1325,5330,131
1326,868,130
1327,11883,130
1328,11688,130
1329,10534,130
1330,3519,130
1331,5041,130
1332,746,130
1333,2865,129
1334,5063,129
1335,7139,128
1336,5610,128
1337,1363,128
1338,10963,128
1339,3483,128
1340,11665,128
1341,6604,128
1342,49223,128
1343,679,128
1344,10851,128
1345,8097,127
1346,9006,127
1347,5919,127
1348,8672,127
1349,4695,127
1350,402,127
1351,3742,127
1352,15187,127
1353,1044,127
1354,1618,127
1355,511,127
1356,1385,126
1357,2243,126
1358,4115,126
1359,343,125
1360,6324,125
1361,2453,125
1362,4365,125
1363,2657,125
1364,1656,124
1365,48783,124
1366,10563,124
1367,39791,124
1368,3279,124
1369,6111,124
1370,2230,124
1371,1115,124
1372,5648,124
1373,7226,123
1374,896,123
1375,11267,123
1376,7219,123
1377,1730,123
1378,2595,123
1379,24160,123
1380,58674,123
1381,715,122
1382,1787,122
1383,4254,122
1384,58292,122
1385,11174,122
1386,5271,122
1387,1685,122
1388,6060,122
1389,972,122
1390,4013,122
1391,6189,122
1392,7060,121
1393,2312,121
1394,561,121
1395,10199,121
1396,6800,121
1397,2835,121
1398,14444,121
1399,3063,121
1400,8442,121
1401,5148,121
1402,5482,120
1403,1164,120
1404,13097,120
1405,3703,120
1406,2402,120
1407,2746,120
1408,73949,120
1409,7738,120
1410,6301,120
1411,5837,120
1412,971,120
1413,586,120
1414,1667,120
1415,5365,120
1416,1518,119
1417,9991,119
1418,2143,119
1419,14499,119
1420,12622,119
1421,3438,119
1422,900,119
1423,25351,119
1424,7857,118
1425,1294,118
1426,1392,118
1427,6245,118
1428,9376,118
1429,3456,118
1430,7214,118
1431,4499,117
1432,1074,117
1433,8314,117
1434,6242,117
1435,1694,117
1436,16967,117
1437,482,117
1438,28520,116
1439,2802,116
1440,2801,116
1441,2264,116
1442,7628,116
1443,49665,116
1444,49398,116
1445,6120,116
1446,7411,116
1447,1419,116
1448,678,116
1449,540,116
1450,2236,116
1451,798,115
1452,2479,115
1453,4282,115
1454,2165,115
1455,3530,115
1456,2272,115
1457,5108,114
1458,6444,114
1459,3316,114
1460,4376,114
1461,950,114
1462,718,114
1463,1791,114
1464,11169,114
1465,13631,114
1466,5504,113
1467,523,113
1468,1515,113
1469,5255,113
1470,7114,113
1471,13163,113
1472,12937,113
1473,5859,113
1474,845,113
1475,1075,113
1476,456,112
1477,487,112
1478,1273,112
1479,5506,112
1480,2359,112
1481,2606,112
1482,7575,112
1483,58520,112
1484,4545,112
1485,6402,112
1486,11984,112
1487,3051,112
1488,9367,112
1489,15566,112
1490,6056,111
1491,48940,111
1492,7365,111
1493,1932,111
1494,49065,111
1495,5799,111
1496,3667,111
1497,5739,111
1498,1955,111
1499,8777,111
1500,2826,111
1501,7332,111
1502,7859,110
1503,5001,110
1504,4702,110
1505,1533,110
1506,11731,110
1507,658,110
1508,10971,109
1509,4708,109
1510,2727,109
1511,6383,109
1512,572,109
1513,9724,109
1514,3104,109
1515,7922,109
1516,5155,109
1517,13760,108
1518,6213,108
1519,12359,108
1520,23946,108
1521,4337,108
1522,4803,107
1523,2477,107
1524,985,107
1525,1631,107
1526,2370,107
1527,777,107
1528,21151,107
1529,2495,107
1530,2006,106
1531,5682,106
1532,1224,106
1533,959,106
1534,49258,106
1535,6797,106
1536,3562,106
1537,5172,106
1538,4513,106
1539,6760,106
1540,6532,106
1541,6698,106
1542,1135,105
1543,73965,105
1544,713,105
1545,2466,105
1546,5867,105
1547,2945,105
1548,17252,105
1549,10376,105
1550,6219,105
1551,5523,105
1552,3726,105
1553,6890,105
1554,9894,105
1555,5131,105
1556,3466,105
1557,467,104
1558,13578,104
1559,2105,104
1560,5262,104
1561,1504,104
1562,863,104
1563,7412,104
1564,9396,104
1565,14610,104
1566,6623,104
1567,3776,104
1568,9987,104
1569,2269,104
1570,1593,104
1571,5816,103
1572,1362,103
1573,1995,103
1574,909,103
1575,2507,103
1576,2025,103
1577,2442,103
1578,5066,103
1579,1231,103
1580,14791,103
1581,6238,103
1582,10840,103
1583,6648,103
1584,3426,103
1585,11734,103
1586,2873,103
1587,706,103
1588,5411,102
1589,2984,102
1590,832,102
1591,23249,102
1592,652,102
1593,4150,102
1594,9889,102
1595,12080,102
1596,2591,102
1597,8840,102
1598,4044,102
1599,9753,102
1600,681,102
1601,1192,102
1602,993,102
1603,2097,102
1604,9804,102
1605,1570,102
1606,19084,101
1607,7279,101
1608,13132,101
1609,7474,101
1610,6142,101
1611,1060,101
1612,3555,101
1613,3125,101
1614,844,101
1615,5124,101
1616,16621,101
1617,1508,101
1618,5967,100
1619,6874,100
1620,11076,100
1621,11629,100
1622,3505,100
1623,58405,100
1624,1777,100
1625,819,100
1626,6540,100
1627,6200,100
1628,3325,100
1629,4540,100
1630,6725,99
1631,17457,99
1632,5728,99
1633,49002,99
1634,49514,99
1635,11264,99
1636,6234,99
1637,672,99
1638,10498,99
1639,17203,99
1640,7210,99
1641,49449,99
1642,1842,99
1643,2624,99
1644,1173,99
1645,4984,99
1646,9399,98
1647,2169,98
1648,1505,98
1649,6174,98
1650,4172,98
1651,248,98
1652,2456,98
1653,955,98
1654,4747,98
1655,3841,98
1656,1358,98
1657,9249,98
1658,8285,98
1659,4725,98
1660,13140,98
1661,14452,97
1662,28379,97
1663,3913,97
1664,7843,97
1665,6888,97
1666,6654,97
1667,4614,97
1668,6764,97
1669,13096,97
1670,18890,97
1671,11437,97
1672,9606,97
1673,6182,96
1674,9461,96
1675,3168,96
1676,48967,96
1677,2535,96
1678,49225,96
1679,7021,96
1680,15058,96
1681,548,96
1682,1284,96
1683,1769,96
1684,2019,96
1685,554,96
1686,1355,96
1687,9817,96
1688,1359,96
1689,12380,95
1690,7322,95
1691,10627,95
1692,3706,95
1693,34739,95
1694,7522,95
1695,11893,95
1696,2488,95
1697,2315,95
1698,9268,95
1699,8601,95
1700,4849,95
1701,3612,95
1702,12900,94
1703,11964,94
1704,2504,94
1705,1187,94
1706,2719,94
1707,1280,94
1708,6320,94
1709,546,94
1710,4861,94
1711,8507,94
1712,2445,94
1713,6507,94
1714,4159,94
1715,2497,94
1716,2051,93
1717,5477,93
1718,18049,93
1719,1726,93
1720,544,93
1721,17234,93
1722,6746,93
1723,1462,93
1724,6722,93
1725,10195,93
1726,74029,93
1727,6802,93
1728,8846,93
1729,8028,93
1730,1175,93
1731,6651,92
1732,995,92
1733,9266,92
1734,5245,92
1735,974,92
1736,2929,92
1737,8860,92
1738,48902,92
1739,1546,92
1740,8958,92
1741,1051,92
1742,2854,92
1743,5129,92
1744,31804,92
1745,6099,92
1746,5344,92
1747,587,91
1748,956,91
1749,3287,91
1750,9169,91
1751,58812,91
1752,3080,91
1753,7926,91
1754,18450,91
1755,3074,91
1756,506,91
1757,8372,91
1758,9944,91
1759,7081,91
1760,3759,91
1761,6005,91
1762,3502,91
1763,5853,91
1764,21011,91
1765,5563,91
1766,2925,91
1767,6210,91
1768,2653,90
1769,495,90
1770,9391,90
1771,1864,90
1772,5449,90
1773,1369,90
1774,2047,90
1775,236,90
1776,794,90
1777,7501,90
1778,6143,90
1779,849,90
1780,2034,90
1781,9468,90
1782,4906,90
1783,14598,90
1784,5807,89
1785,21157,89
1786,4019,89
1787,48892,89
1788,477,89
1789,10240,89
1790,4580,89
1791,6474,89
1792,10555,89
1793,4158,89
1794,1050,89
1795,24312,89
1796,11096,89
1797,19123,89
1798,1104,89
1799,10530,89
1800,2380,89
1801,11455,89
1802,935,88
1803,881,88
1804,11876,88
1805,1807,88
1806,6473,88
1807,18382,88
1808,9909,88
1809,13932,88
1810,3592,88
1811,1133,88
1812,5809,88
1813,2997,88
1814,1038,88
1815,3826,88
1816,1400,88
1817,2686,87
1818,15942,87
1819,58304,87
1820,4323,87
1821,9491,87
1822,1510,87
1823,3276,87
1824,8606,87
1825,6589,87
1826,12590,87
1827,1081,87
1828,2106,87
1829,4136,87
1830,10875,87
1831,1425,87
1832,8998,87
1833,58452,87
1834,1502,87
1835,1741,87
1836,3843,87
1837,4002,87
1838,8371,87
1839,6308,87
1840,17915,86
1841,1514,86
1842,3016,86
1843,7684,86
1844,758,86
1845,20051,86
1846,3105,86
1847,12813,86
1848,7688,86
1849,13949,86
1850,614,86
1851,7320,86
1852,1539,86
1853,17474,86
1854,2951,86
1855,1708,86
1856,3412,86
1857,10067,86
1858,1728,86
1859,5130,85
1860,18055,85
1861,3310,85
1862,2028,85
1863,6307,85
1864,73947,85
1865,2650,85
1866,49149,85
1867,564,85
1868,10414,85
1869,517,85
1870,1352,85
1871,1281,85
1872,4193,84
1873,19201,84
1874,806,84
1875,6554,84
1876,3735,84
1877,6921,84
1878,3124,84
1879,3477,84
1880,10442,84
1881,5074,84
1882,537,84
1883,12169,84
1884,18925,84
1885,7262,84
1886,8005,84
1887,7484,84
1888,9908,84
1889,3590,84
1890,522,84
1891,58791,84
1892,848,84
1893,7277,84
1894,10778,84
1895,9392,84
1896,5359,83
1897,3359,83
1898,9710,83
1899,9866,83
1900,3905,83
1901,12637,83
1902,5512,83
1903,10019,83
1904,4713,83
1905,12223,83
1906,11737,83
1907,603,83
1908,2399,83
1909,1438,83
1910,13346,83
1911,49023,83
1912,10701,83
1913,7348,83
1914,1043,82
1915,882,82
1916,1388,82
1917,4610,82
1918,4912,82
1919,8349,82
1920,7777,82
1921,14368,82
1922,10625,82
1923,7201,82
1924,6787,82
1925,1855,82
1926,3977,82
1927,1848,82
1928,3867,82
1929,3910,82
1930,3866,82
1931,9007,82
1932,5658,82
1933,14640,82
1934,7741,81
1935,16213,81
1936,49746,81
1937,3917,81
1938,5331,81
1939,5639,81
1940,7217,81
1941,11074,81
1942,9529,81
1943,515,81
1944,1283,81
1945,1274,81
