Rank,Node ID,Degree
1384,12460,105
1385,22716,105
1386,3666,105
1387,3968,105
1388,10414,105
1389,11731,105
1390,6120,105
1391,18450,105
1392,9879,105
1393,6890,105
1394,6394,105
1395,4849,105
1396,11270,105
1397,1380,104
1398,3905,104
1399,2402,104
1400,11096,104
1401,49002,104
1402,2535,104
1403,2525,104
1404,3468,104
1405,1602,104
1406,995,104
1407,849,104
1408,6242,103
1409,8297,103
1410,8612,103
1411,1904,103
1412,759,103
1413,11876,103
1414,12475,102
1415,2239,102
1416,11339,102
1417,11585,102
1418,9331,102
1419,3157,102
1420,3438,102
1421,6465,102
1422,1174,102
1423,1124,101
1424,1393,101
1425,2049,101
1426,1539,101
1427,2417,101
1428,1385,101
1429,13087,101
1430,4852,101
1431,967,101
1432,10611,101
1433,5804,101
1434,13255,100
1435,14753,100
1436,5029,100
1437,1131,100
1438,12359,100
1439,2873,100
1440,3667,100
1441,487,100
1442,2214,99
1443,5426,99
1444,2541,99
1445,1932,99
1446,671,99
1447,6308,99
1448,2865,99
1449,815,99
1450,7226,99
1451,4013,99
1452,863,99
1453,15486,99
1454,7628,99
1455,1281,99
1456,11264,99
1457,1639,98
1458,5074,98
1459,3871,98
1460,10840,98
1461,2102,98
1462,2606,98
1463,6589,98
1464,15676,97
1465,1769,97
1466,4611,97
1467,17915,97
1468,2624,97
1469,798,97
1470,25196,97
1471,5398,97
1472,4477,97
1473,6111,97
1474,785,97
1475,839,97
1476,1557,96
1477,17203,96
1478,9765,96
1479,523,96
1480,1807,96
1481,17294,96
1482,1625,96
1483,1631,96
1484,4984,96
1485,9771,96
1486,1753,96
1487,10876,96
1488,2439,96
1489,2302,96
1490,16476,95
1491,8601,95
1492,14498,95
1493,4725,95
1494,5131,95
1495,11889,95
1496,7517,95
1497,8285,95
1498,4054,95
1499,3692,95
1500,8408,95
1501,8575,95
1502,558,95
1503,20210,95
1504,3210,95
1505,2144,95
1506,5755,94
1507,3080,94
1508,10072,94
1509,1983,94
1510,12357,94
1511,26455,94
1512,5996,94
1513,10927,94
1514,5075,94
1515,9909,93
1516,2142,93
1517,14230,93
1518,1010,93
1519,4603,93
1520,7348,93
1521,2240,93
1522,5411,93
1523,28471,93
1524,13346,93
1525,22381,93
1526,4730,93
1527,49062,93
1528,2690,93
1529,14333,92
1530,5255,92
1531,1496,92
1532,9908,92
1533,24362,92
1534,20461,92
1535,4593,92
1536,6005,92
1537,7274,92
1538,43657,92
1539,5243,92
1540,517,92
1541,809,92
1542,1739,92
1543,15177,92
1544,32264,92
1545,5682,92
1546,715,92
1547,2272,91
1548,881,91
1549,1175,91
1550,2997,91
1551,3726,91
1552,9169,91
1553,4892,91
1554,17970,91
1555,2727,91
1556,2466,91
1557,1419,91
1558,4323,91
1559,8777,91
1560,554,91
1561,1392,91
1562,1664,91
1563,958,91
1564,7092,91
1565,16621,90
1566,1270,90
1567,10930,90
1568,506,90
1569,21568,90
1570,2925,90
1571,1491,90
1572,6578,90
1573,1504,90
1574,578,90
1575,1144,90
1576,3783,90
1577,49121,90
1578,14499,90
1579,3219,90
1580,5031,90
1581,1326,90
1582,1190,90
1583,2106,89
1584,4793,89
1585,2034,89
1586,7433,89
1587,1688,89
1588,14780,89
1589,495,89
1590,4881,89
1591,6874,89
1592,3742,89
1593,1355,89
1594,1038,89
1595,10851,89
1596,9270,89
1597,2097,89
1598,1271,89
1599,544,89
1600,701,89
1601,2350,89
1602,4411,89
1603,957,89
1604,515,89
1605,1043,89
1606,564,89
1607,48778,88
1608,3084,88
1609,1505,88
1610,48832,88
1611,1231,88
1612,2801,88
1613,1258,88
1614,1655,88
1615,1034,88
1616,1955,88
1617,2489,88
1618,450,88
1619,2165,88
1620,5322,87
1621,38730,87
1622,15642,87
1623,3992,87
1624,9606,87
1625,1744,87
1626,19123,87
1627,13224,87
1628,4421,87
1629,30911,87
1630,1425,87
1631,2047,87
1632,2652,87
1633,4550,87
1634,11159,87
1635,15448,87
1636,2653,87
1637,8616,87
1638,14328,86
1639,7411,86
1640,9567,86
1641,3502,86
1642,11984,86
1643,5563,86
1644,3505,86
1645,4943,86
1646,1860,86
1647,8962,86
1648,49149,86
1649,9987,86
1650,49177,86
1651,7501,86
1652,10987,86
1653,3162,86
1654,5816,86
1655,3406,85
1656,9721,85
1657,3153,85
1658,3917,85
1659,2009,85
1660,653,85
1661,20250,85
1662,13327,85
1663,494,85
1664,3170,85
1665,10991,85
1666,49185,85
1667,49225,85
1668,2796,85
1669,2697,85
1670,5381,84
1671,5586,84
1672,2460,84
1673,2488,84
1674,9453,84
1675,14015,84
1676,1952,84
1677,8706,84
1678,2853,84
1679,5172,84
1680,13690,84
1681,8141,84
1682,4109,84
1683,19143,84
1684,19869,83
1685,3269,83
1686,1508,83
1687,4159,83
1688,2820,83
1689,2580,83
1690,22622,83
1691,5116,83
1692,14002,83
1693,5134,83
1694,4040,83
1695,5141,83
1696,3998,83
1697,614,83
1698,6473,83
1699,1923,83
1700,14410,82
1701,7217,82
1702,713,82
1703,14534,82
1704,10289,82
1705,2078,82
1706,3867,82
1707,2027,82
1708,9396,82
1709,3735,82
1710,5772,82
1711,2454,82
1712,7522,82
1713,870,82
1714,1709,82
1715,4420,82
1716,971,82
1717,2747,82
1718,5538,82
1719,955,82
1720,9600,82
1721,10101,82
1722,1373,82
1723,547,82
1724,3421,81
1725,8998,81
1726,5609,81
1727,2132,81
1728,6175,81
1729,1091,81
1730,974,81
1731,11821,81
1732,6474,81
1733,6542,81
1734,5522,81
1735,6703,81
1736,6576,81
1737,4369,81
1738,49076,81
1739,6654,81
1740,6177,81
1741,1391,81
1742,2008,81
1743,3826,81
1744,7424,81
1745,9866,81
1746,6554,80
1747,2548,80
1748,821,80
1749,28379,80
1750,1975,80
1751,14444,80
1752,6507,80
1753,845,80
1754,10435,80
1755,1546,80
1756,2786,79
1757,9352,79
1758,11734,79
1759,4622,79
1760,2685,79
1761,9237,79
1762,271,79
1763,392,79
1764,1516,79
1765,2945,79
1766,10076,79
1767,1401,79
1768,9830,79
1769,2093,79
1770,1447,79
1771,2560,79
1772,1283,79
1773,8131,78
1774,24333,78
1775,1836,78
1776,7322,78
1777,644,78
1778,7701,78
1779,7719,78
1780,6698,78
1781,9360,78
1782,8644,78
1783,2051,78
1784,3671,78
1785,3093,78
1786,10243,78
1787,12622,77
1788,7531,77
1789,548,77
1790,14518,77
1791,3491,77
1792,15020,77
1793,5763,77
1794,7146,77
1795,2062,77
1796,1003,77
1797,10615,77
1798,9376,77
1799,5859,77
1800,1206,77
1801,4837,77
1802,5512,77
1803,5612,77
1804,13499,76
1805,3053,76
1806,8860,76
1807,7365,76
1808,6650,76
1809,2118,76
1810,10864,76
1811,636,76
1812,5647,76
1813,3368,76
1814,1656,76
1815,1192,76
1816,3276,76
1817,7066,76
1818,490,76
1819,4180,76
1820,8633,75
1821,3848,75
1822,8052,75
1823,1791,75
1824,9229,75
1825,9528,75
1826,9224,75
1827,5198,75
1828,3359,75
1829,7834,75
1830,3400,75
1831,6746,75
1832,48967,75
1833,8370,75
1834,4741,75
1835,12833,75
1836,1730,75
1837,1007,75
1838,3789,75
1839,7857,75
1840,24270,75
1841,21228,75
1842,1628,75
1843,22941,74
1844,3477,74
1845,6270,74
1846,1011,74
1847,5837,74
1848,12649,74
1849,9529,74
1850,3945,74
1851,2379,74
1852,1164,74
1853,9423,74
1854,9268,74
1855,4713,74
1856,22508,74
1857,4726,74
1858,751,74
1859,16684,74
1860,49016,74
1861,7741,74
1862,17069,74
1863,1497,74
1864,1224,74
1865,5041,74
1866,15058,74
1867,2313,74
1868,10625,74
1869,7851,74
1870,589,73
1871,4184,73
1872,3612,73
1873,2644,73
1874,8059,73
1875,13880,73
1876,14238,73
1877,2173,73
1878,10555,73
1879,8904,73
1880,597,73
1881,5889,73
1882,21413,73
1883,7321,73
1884,13295,73
1885,14662,73
1886,9350,73
1887,1667,73
1888,11806,73
1889,599,73
1890,5591,73
1891,13598,73
1892,3207,72
1893,3319,72
1894,2689,72
1895,9710,72
1896,9276,72
1897,3422,72
1898,5639,72
1899,3818,72
1900,12806,72
1901,896,72
1902,3016,72
1903,6034,72
1904,7659,72
1905,21151,72
1906,4513,72
1907,13608,72
1908,742,72
1909,3014,72
1910,3530,72
1911,1341,72
1912,486,72
1913,9512,72
1914,9367,71
1915,1104,71
1916,3720,71
1917,3706,71
1918,4706,71
1919,1187,71
1920,598,71
1921,4859,71
1922,1188,71
1923,1848,71
1924,8822,71
1925,12637,71
1926,537,71
1927,14349,71
1928,48949,71
1929,4777,71
1930,4325,71
1931,15187,71
1932,6787,71
1933,2278,71
1934,1556,71
1935,1347,71
1936,4238,70
1937,1501,70
1938,7597,70
1939,3703,70
1940,2359,70
1941,1972,70
1942,9919,70
1943,1070,70
1944,1864,70
1945,11647,70
1946,1921,70
1947,1659,70
1948,8542,70
