Rank,Node ID,Degree
331,193,404
332,413,402
333,409,401
334,299,399
335,796,398
336,284,396
337,1021,394
338,54,393
339,285,392
340,107,392
341,59,391
342,79079,390
343,215,389
344,627,385
345,138,384
346,532,382
347,443,381
348,243,379
349,123,378
350,115,372
351,283,372
352,122,372
353,471,370
354,309,370
355,200,370
356,1069,370
357,915,366
358,469,364
359,69,363
360,73904,363
361,174,363
362,351,362
363,1052,362
364,61,361
365,120,360
366,773,360
367,557,359
368,246,358
369,273,356
370,111,355
371,182,355
372,314,352
373,149,350
374,416,349
375,176,348
376,173,348
377,16012,347
378,127,347
379,134,346
380,353,346
381,17523,346
382,242,345
383,933,343
384,94,342
385,3116,342
386,1923,342
387,2774,341
388,481,341
389,100,340
390,258,340
391,287,339
392,2194,339
393,310,338
394,26326,336
395,335,334
396,1050,334
397,2221,333
398,147,331
399,226,330
400,192,330
401,312,328
402,175,328
403,82,328
404,507,327
405,290,326
406,934,326
407,7474,326
408,2073,326
409,205,325
410,396,324
411,268,323
412,198,322
413,281,320
414,641,319
415,139,317
416,6737,317
417,434,317
418,203,316
419,508,316
420,399,315
421,323,315
422,453,314
423,457,314
424,288,314
425,580,314
426,612,313
427,4233,313
428,79085,313
429,346,312
430,73,312
431,229,312
432,196,312
433,10280,311
434,211,311
435,355,310
436,342,310
437,277,308
438,1074,307
439,48863,307
440,455,306
441,461,306
442,516,305
443,333,305
444,239,305
445,265,304
446,235,304
447,444,304
448,7487,303
449,464,303
450,338,303
451,579,303
452,10107,303
453,460,303
454,465,302
455,1065,302
456,156,302
457,109,302
458,489,301
459,364,301
460,395,300
461,132,300
462,1551,300
463,148,299
464,368,299
465,295,299
466,2355,298
467,401,298
468,307,298
469,1101,297
470,1078,297
471,528,297
472,448,296
473,249,296
474,255,295
475,378,295
476,408,294
477,588,294
478,550,294
479,318,294
480,240,293
481,527,293
482,194,292
483,480,292
484,296,292
485,322,292
486,394,292
487,2173,291
488,118,291
489,1709,291
490,361,289
491,391,289
492,400,289
493,1070,288
494,372,286
495,497,286
496,2667,286
497,441,285
498,316,285
499,711,285
500,398,285
501,406,285
502,458,284
503,275,283
504,71,283
505,501,283
506,363,283
507,352,282
508,264,282
509,530,281
510,472,281
511,503,280
512,417,280
513,421,280
514,521,280
515,291,279
516,423,278
517,237,277
518,492,277
519,365,276
520,379,276
521,485,276
522,2504,276
523,216,276
524,328,276
525,278,275
526,478,275
527,373,274
528,252,274
529,370,274
530,386,274
531,302,274
532,1075,273
533,350,273
534,720,273
535,162,272
536,336,271
537,518,271
538,201,271
539,669,271
540,470,271
541,256,270
542,1068,270
543,3126,270
544,488,269
545,671,269
546,349,269
547,4287,268
548,1339,268
549,593,268
550,387,268
551,389,268
552,483,268
553,1145,267
554,214,266
555,1073,266
556,4500,266
557,435,266
558,1067,265
559,437,265
560,178,265
561,5593,265
562,433,264
563,6507,263
564,427,263
565,366,263
566,25553,262
567,238,262
568,2732,262
569,303,262
570,125,261
571,199,260
572,514,260
573,159,260
574,424,260
575,308,259
576,313,258
577,165,258
578,7872,257
579,224,257
580,549,256
581,665,256
582,79178,255
583,327,255
584,2752,255
585,931,255
586,512,254
587,1107,254
588,28,254
589,405,253
590,510,253
591,298,253
592,227,253
593,2112,251
594,329,250
595,520,250
596,385,249
597,388,249
598,1328,248
599,95643,248
600,422,248
601,330,247
602,452,247
603,2288,246
604,3697,246
605,500,246
606,983,246
607,474,244
608,1233,243
609,499,243
610,2755,243
611,5056,242
612,609,241
613,19663,241
614,502,241
615,10376,241
616,3279,240
617,1220,240
618,3945,240
619,369,239
620,2078,239
621,247,238
622,509,237
623,694,237
624,292,237
625,1071,237
626,357,236
627,1077,235
628,651,235
629,2348,234
630,1084,234
631,431,233
632,54973,233
633,325,232
634,304,232
635,282,232
636,1033,231
637,1356,230
638,1886,229
639,1612,229
640,738,229
641,1518,229
642,2957,229
643,884,228
644,8401,228
645,610,228
646,1081,228
647,505,226
648,1064,226
649,2178,224
650,57733,224
651,1899,223
652,300,221
653,13151,221
654,4094,221
655,1755,219
656,20477,218
657,59545,217
658,4557,217
659,2336,216
660,622,216
661,432,215
662,687,215
663,1703,215
664,1442,214
665,782,213
666,110,213
667,1271,213
668,1286,211
669,79720,210
670,3761,208
671,5695,207
672,12021,207
673,354,206
674,3172,205
675,1072,205
676,286,205
677,3396,204
678,2283,201
679,961,200
680,225,199
681,4902,198
682,816,196
683,875,196
684,946,194
685,1725,194
686,2241,194
687,359,188
688,747,187
689,1237,186
690,801,186
691,3913,185
692,13791,185
693,615,184
694,2006,184
695,1697,183
696,3042,183
697,2281,183
698,2201,182
699,1876,182
700,1793,182
701,1959,182
702,19879,181
703,907,181
704,1932,179
705,79861,177
706,493,176
707,12026,176
708,6768,176
709,397,175
710,3131,174
711,95600,174
712,529,172
713,536,172
714,1589,171
715,2697,170
716,410,170
717,511,169
718,297,169
719,3702,169
720,526,168
721,1711,168
722,324,168
723,84,168
724,643,167
725,450,167
726,2663,166
727,3935,166
728,15948,166
729,780,165
730,3170,165
731,886,163
732,4254,163
733,513,161
734,1480,160
735,3426,160
736,736,159
737,279,159
738,9840,159
739,1245,157
740,80252,157
741,3846,156
742,868,156
743,553,156
744,79402,154
745,11074,153
746,13863,152
747,3063,152
748,1796,151
749,6036,151
750,476,150
751,79292,149
752,498,149
753,6657,147
754,1170,147
755,79417,147
756,2219,147
757,5202,146
758,79,145
759,811,144
760,13429,143
761,1346,143
762,6226,142
763,540,142
764,3331,140
765,2944,139
766,3015,139
767,2636,139
768,4808,137
769,8097,137
770,776,137
771,29023,136
772,1533,136
773,29105,136
774,4728,136
775,23414,135
776,11705,135
777,79269,135
778,5761,133
779,692,133
780,2558,132
781,1507,132
782,3324,132
783,11593,132
784,3402,132
785,4984,131
786,79676,130
787,2751,129
788,1166,129
789,909,128
790,79204,128
791,1553,128
792,22624,127
793,3596,127
794,949,127
795,1295,126
796,3817,126
797,10320,125
798,34739,125
799,1576,124
800,5661,124
801,8750,124
802,2524,124
803,3483,123
804,5180,123
805,7726,122
806,5704,122
807,5801,122
808,4573,121
809,584,121
810,7032,121
811,6280,121
812,823,120
813,1753,120
814,1664,120
815,14278,120
816,7214,119
817,6402,119
818,4441,119
819,4451,118
820,1272,118
821,9027,118
822,6672,117
823,10957,117
824,79311,117
825,6174,116
826,2595,116
827,1275,116
828,3412,116
829,7424,116
830,79318,116
831,7433,115
832,1184,115
833,2174,114
834,7094,114
835,456,113
836,967,113
837,1372,113
838,706,113
839,1856,112
840,13280,112
841,44560,111
842,7377,111
843,27592,111
844,4365,111
845,5843,111
846,1057,110
847,447,109
848,21372,109
849,517,109
850,74011,109
851,5087,107
852,2873,107
853,617,107
854,5154,106
855,2888,106
856,343,106
857,4499,105
858,2083,105
859,3001,105
860,8525,104
861,4054,104
862,8601,104
863,649,103
864,4216,103
865,928,103
866,3895,103
867,2198,102
868,41753,102
869,7174,102
870,654,102
871,454,101
872,882,101
873,10481,100
874,547,100
875,80667,100
876,12475,100
877,6604,99
878,1744,99
879,3463,99
880,13123,98
881,2968,98
882,1694,98
883,1570,98
884,2004,98
885,1331,97
886,3059,97
887,1628,97
888,3384,97
889,578,97
890,808,96
891,1200,95
892,23812,95
893,16312,95
894,4561,95
895,9006,95
896,9081,95
897,105,94
898,1800,94
899,3080,94
900,577,94
901,727,94
902,2789,94
903,15696,94
904,1869,94
905,10398,93
906,2260,93
907,11668,93
908,7516,93
909,5411,92
910,4937,92
911,73621,92
912,1224,92
913,2093,91
914,1394,91
915,686,91
916,3750,91
917,31831,91
918,7465,91
919,4210,91
920,31675,90
921,9830,90
922,1386,90
923,11437,90
924,482,89
925,646,89
926,15470,89
927,713,89
928,566,88
929,1834,88
930,3092,88
931,79104,87
932,15816,87
933,79425,87
934,29336,87
935,5512,87
936,2835,86
937,82576,86
938,25288,86
939,855,86
940,7352,86
941,14518,85
942,9464,85
943,545,85
944,19739,85
945,1563,85
946,1604,85
947,3492,84
948,7404,84
949,4731,84
950,79546,84
951,19076,84
952,1054,84
953,2511,84
954,1556,84
955,80308,84
956,79811,84
957,1326,84
958,24888,83
959,6708,83
960,4058,83
961,8876,83
962,402,83
963,81682,83
964,2364,83
965,6473,83
966,9866,83
967,2133,83
968,2417,83
969,81739,83
970,2321,82
971,30667,82
972,2089,82
973,79765,82
974,5134,82
975,1728,82
976,3692,82
977,79369,82
978,5176,81
979,2875,81
980,710,81
981,3502,81
982,1949,81
983,79226,81
984,14090,81
985,8574,81
986,845,80
987,23041,80
988,3286,80
989,5271,80
990,570,80
991,733,80
992,2008,79
993,33438,79
994,14160,79
995,13013,79
996,5859,79
997,1512,79
998,3180,79
999,1019,78
1000,5204,78
1001,6541,78
1002,904,78
1003,4065,78
1004,4619,78
1005,59133,78
1006,781,78
1007,12512,78
1008,1515,77
1009,7268,77
1010,7639,77
1011,1115,77
1012,666,77
1013,7427,77
1014,1413,77
1015,80977,77
1016,12680,76
1017,18841,76
1018,16171,76
1019,539,76
1020,5482,76
1021,2682,76
1022,2010,75
1023,772,75
1024,4193,75
1025,11526,75
1026,79585,75
1027,1797,75
1028,486,75
1029,1359,75
1030,5042,75
1031,740,75
1032,10048,74
1033,2956,74
1034,13689,74
1035,2906,74
1036,645,74
1037,11025,74
1038,608,74
1039,2796,74
1040,1693,74
1041,9901,74
1042,3288,74
1043,567,74
1044,4692,74
1045,1189,74
1046,950,74
1047,1499,73
1048,2401,73
1049,27844,73
1050,697,73
1051,1038,73
1052,8105,73
1053,4921,73
1054,6897,73
1055,14634,73
1056,3051,73
1057,15182,73
1058,29908,73
1059,21464,72
1060,531,72
1061,4837,72
1062,477,72
1063,3629,72
1064,6474,72
1065,4147,72
1066,5315,72
1067,1700,71
1068,2272,71
1069,2925,71
1070,15795,71
1071,1292,71
1072,16636,71
1073,79129,71
1074,9700,70
1075,6450,70
1076,656,70
1077,2913,70
1078,3638,70
1079,4121,70
1080,1921,70
1081,8413,70
1082,3559,70
1083,9473,70
1084,8347,70
1085,2086,70
1086,13071,70
1087,658,70
1088,7201,69
1089,10466,69
1090,661,69
1091,9026,69
1092,17200,69
1093,522,69
1094,1388,69
1095,16948,69
1096,19781,69
1097,690,68
1098,1121,68
1099,3904,68
1100,9646,68
1101,542,68
1102,8741,68
1103,2792,68
1104,1602,68
1105,3321,68
1106,644,68
1107,1708,68
1108,12935,68
1109,5386,67
1110,38398,67
1111,1343,67
1112,13396,67
1113,16782,67
1114,33285,67
1115,700,67
1116,9113,67
1117,236,67
1118,9892,66
1119,3573,66
1120,22973,66
1121,7774,66
1122,7196,66
1123,10430,66
1124,24700,66
1125,119987,66
1126,1685,66
1127,2107,66
1128,3641,66
1129,4809,66
1130,79780,66
1131,2685,66
1132,22226,66
1133,7974,66
1134,5006,66
1135,993,66
1136,14022,65
1137,4806,65
1138,5198,65
1139,1082,65
1140,24926,65
1141,2414,65
1142,13468,65
1143,932,65
1144,3304,65
1145,16591,65
1146,12252,65
1147,4603,65
1148,3259,65
1149,2608,65
1150,606,65
1151,9604,65
1152,14166,65
1153,10428,64
1154,494,64
1155,12043,64
1156,2445,64
1157,8811,64
1158,1177,64
1159,2481,64
1160,23668,64
1161,769,64
1162,849,64
1163,704,64
1164,1777,64
1165,7004,64
1166,79431,64
1167,3464,63
1168,871,63
1169,11454,63
1170,996,63
1171,58253,63
1172,9273,63
1173,6205,63
1174,19889,63
1175,980,62
1176,50256,62
1177,10903,62
1178,806,62
1179,602,62
1180,2992,62
1181,2277,62
1182,1811,62
1183,1976,62
1184,1369,62
1185,17061,62
1186,79578,62
1187,2137,62
1188,1904,62
1189,7194,62
1190,79158,62
1191,625,62
1192,1265,62
1193,3187,62
1194,728,62
1195,9833,62
1196,4460,62
1197,2097,62
1198,831,61
1199,1136,61
1200,554,61
1201,3481,61
1202,4108,61
1203,848,61
1204,1698,61
1205,599,61
1206,2275,61
1207,20326,61
1208,1322,61
1209,4401,61
1210,6323,61
1211,4351,61
1212,2474,61
1213,15088,61
1214,959,60
1215,9559,60
1216,11026,60
1217,9270,60
1218,561,60
1219,7628,60
1220,3451,60
1221,16047,60
1222,1633,60
1223,4321,60
1224,79190,60
1225,79336,60
1226,6407,60
1227,5255,60
1228,7146,60
1229,4115,60
1230,1315,60
1231,2457,59
1232,613,59
1233,1368,59
1234,4139,59
1235,7493,59
1236,16670,59
1237,639,59
1238,392,59
1239,1655,59
1240,6276,59
1241,7139,59
1242,14677,59
1243,3801,59
1244,4695,59
1245,4630,59
1246,3032,59
1247,84207,59
1248,762,59
1249,21601,59
1250,4496,59
1251,750,58
1252,7670,58
1253,1854,58
1254,5582,58
1255,1127,58
1256,10837,58
1257,7103,58
1258,3243,58
1259,48837,58
1260,1768,58
1261,2606,58
1262,1907,58
1263,3056,58
1264,3898,58
1265,3653,58
1266,1059,58
1267,8723,58
1268,835,57
1269,3204,57
1270,900,57
1271,551,57
1272,4136,57
1273,680,57
1274,451,57
1275,708,57
1276,17112,57
1277,16526,57
1278,16990,57
1279,79282,57
1280,15461,57
1281,20533,57
1282,2868,57
1283,1902,57
1284,956,57
1285,14247,57
1286,2689,56
1287,1347,56
1288,3096,56
1289,10608,56
1290,6665,56
1291,1294,56
1292,794,56
1293,1042,56
1294,1767,56
1295,496,56
1296,3438,56
1297,974,56
1298,490,56
1299,30196,56
1300,9593,56
1301,698,56
1302,556,56
1303,16587,56
1304,79479,56
1305,4102,55
1306,29620,55
1307,3016,55
1308,1141,55
1309,22772,55
1310,21228,55
1311,6764,55
1312,4155,55
1313,709,55
1314,10274,55
1315,13388,55
1316,4326,55
1317,20417,55
1318,979,55
1319,8622,55
1320,7054,55
1321,8027,55
1322,4813,55
1323,2997,55
1324,81863,55
1325,731,55
1326,8373,55
1327,10563,55
1328,3247,55
1329,18813,55
1330,80310,55
1331,6153,55
1332,7654,55
1333,16299,55
1334,576,55
1335,3273,55
1336,2931,55
1337,1358,55
1338,2707,55
1339,3153,55
1340,10194,54
1341,1234,54
1342,29149,54
1343,701,54
1344,8283,54
1345,9987,54
1346,3119,54
1347,1091,54
1348,565,54
1349,2132,54
1350,1365,54
1351,3588,54
1352,13228,54
1353,544,54
1354,13967,54
1355,190,54
1356,1317,54
1357,971,54
1358,2692,54
1359,25149,54
1360,17877,54
1361,6831,54
1362,79732,54
1363,5996,54
1364,2787,54
1365,800,53
1366,35240,53
1367,6662,53
1368,3890,53
1369,79530,53
1370,1491,53
1371,9547,53
1372,630,53
1373,7423,53
1374,23010,53
1375,7716,53
1376,4501,53
1377,1539,53
1378,1409,53
1379,2937,53
1380,8801,53
1381,5706,53
1382,19590,53
1383,587,53
1384,1789,53
1385,12059,53
1386,6145,53
1387,2045,53
1388,533,53
1389,6413,53
1390,693,53
1391,2011,52
1392,79593,52
1393,23036,52
1394,890,52
1395,14913,52
1396,12231,52
1397,4110,52
1398,6229,52
1399,4396,52
1400,3602,52
1401,3393,52
1402,11240,52
1403,1461,52
1404,948,52
1405,2812,52
1406,799,52
1407,1567,52
1408,28078,52
1409,17873,52
1410,901,52
1411,80687,52
1412,26182,52
1413,1380,52
1414,8998,52
1415,8969,52
1416,9612,52
1417,12576,52
1418,1663,51
1419,2458,51
1420,58696,51
1421,944,51
1422,1683,51
1423,594,51
1424,681,51
1425,20977,51
1426,15670,51
1427,14254,51
1428,534,51
1429,4995,51
1430,5783,51
1431,571,51
1432,2116,51
1433,10582,51
1434,1646,51
1435,4116,51
1436,1884,51
1437,3583,51
1438,20414,51
1439,653,51
1440,677,51
1441,8355,51
1442,6585,51
1443,714,51
1444,1004,51
1445,598,51
1446,815,50
1447,6073,50
1448,10939,50
1449,8080,50
1450,703,50
1451,1848,50
1452,880,50
1453,1066,50
1454,2600,50
1455,679,50
1456,8710,50
1457,591,50
1458,597,50
1459,4068,50
1460,1582,50
1461,1244,50
1462,4687,50
1463,1603,50
1464,1953,50
1465,3390,50
1466,6021,50
1467,5707,50
1468,1249,50
1469,1285,50
1470,25613,50
1471,5772,50
1472,1519,50
1473,79931,49
1474,473,49
1475,10802,49
1476,23717,49
1477,2577,49
1478,20781,49
1479,14333,49
1480,3622,49
1481,6301,49
1482,2338,49
1483,688,49
1484,34788,49
1485,818,49
1486,1044,49
1487,6193,49
1488,1006,49
1489,8379,49
1490,5928,49
1491,642,49
1492,2640,49
1493,8393,49
1494,881,49
1495,833,49
1496,3523,49
1497,13880,49
1498,786,49
1499,33053,49
1500,1537,49
1501,947,49
1502,4926,49
1503,9919,49
1504,1727,49
1505,10703,49
1506,6221,49
1507,80821,49
1508,8256,49
1509,749,48
1510,17335,48
1511,5600,48
1512,79727,48
1513,4618,48
1514,80193,48
1515,4028,48
1516,1307,48
1517,1858,48
1518,16083,48
1519,2465,48
1520,910,48
1521,7689,48
1522,3877,48
1523,25128,48
1524,3920,48
1525,9551,48
1526,1290,48
1527,10840,48
1528,3238,48
1529,1278,48
1530,3433,48
1531,626,48
1532,8652,48
1533,10013,48
1534,8050,48
1535,2795,48
1536,21294,48
1537,2214,48
1538,2849,48
1539,1164,48
1540,6533,48
1541,12351,48
1542,3158,48
1543,3766,47
1544,4971,47
1545,10235,47
1546,844,47
1547,57339,47
1548,2769,47
1549,4802,47
1550,5961,47
1551,2188,47
1552,81032,47
1553,2569,47
1554,6199,47
1555,962,47
1556,1162,47
1557,8062,47
1558,6196,47
1559,636,47
1560,22622,47
1561,877,47
1562,807,47
1563,79594,47
1564,13609,47
1565,1637,47
1566,1112,47
1567,5906,47
1568,2804,47
1569,1857,47
1570,3266,47
1571,467,47
1572,4593,47
1573,10770,47
1574,6458,47
1575,2344,47
1576,1794,47
1577,2466,47
1578,31485,47
1579,1451,47
1580,2370,47
1581,82168,47
1582,11091,47
1583,16931,47
1584,5724,47
1585,874,47
1586,1353,47
1587,3956,47
1588,11028,47
1589,3165,47
1590,6649,46
1591,11955,46
1592,652,46
1593,3811,46
1594,3592,46
1595,479,46
1596,48670,46
1597,10911,46
1598,2547,46
1599,1297,46
1600,17252,46
1601,10540,46
1602,12201,46
1603,3491,46
1604,2085,46
1605,824,46
1606,79241,46
1607,12677,46
1608,45075,46
1609,79660,46
1610,7595,46
1611,2521,46
1612,13862,46
1613,1123,46
1614,15177,46
1615,5722,46
1616,79528,46
1617,11448,46
1618,1060,46
1619,79106,46
1620,81996,46
1621,864,46
1622,15153,46
1623,3207,46
1624,3090,46
1625,3740,45
1626,4514,45
1627,19819,45
1628,5580,45
1629,2330,45
1630,79189,45
1631,49891,45
1632,9783,45
1633,2127,45
1634,5178,45
1635,4439,45
1636,10313,45
1637,1792,45
1638,1311,45
1639,1149,45
1640,15347,45
1641,12455,45
1642,9738,45
1643,82364,45
1644,20482,45
1645,12523,45
1646,559,45
1647,79997,45
1648,26455,45
1649,4041,45
1650,755,45
1651,673,45
1652,32037,45
1653,7081,45
1654,4928,45
1655,15930,45
1656,563,45
1657,2877,45
1658,12247,45
1659,10553,45
1660,5068,45
1661,1606,45
1662,80625,45
1663,683,45
1664,838,45
1665,1705,45
1666,4185,44
1667,16378,44
1668,1274,44
1669,7255,44
1670,79573,44
1671,10809,44
1672,5279,44
1673,9921,44
1674,1333,44
1675,7492,44
1676,1208,44
1677,10620,44
1678,4555,44
1679,8189,44
1680,12254,44
1681,79799,44
1682,1585,44
1683,4429,44
1684,5022,44
1685,48772,44
1686,16739,44
1687,14167,44
1688,80023,44
1689,110068,44
1690,885,44
1691,10952,44
1692,10967,44
1693,7071,44
1694,5157,44
1695,7851,44
1696,1840,44
1697,12050,44
1698,650,44
1699,4825,44
1700,1722,44
1701,48778,44
1702,3775,44
1703,2784,44
1704,600,44
1705,11258,44
1706,9410,44
1707,4758,44
1708,2434,44
1709,926,44
1710,2418,44
1711,82377,44
1712,9927,44
1713,11922,44
1714,1477,44
1715,4792,44
1716,79711,43
1717,16803,43
1718,3981,43
1719,23610,43
1720,4585,43
1721,621,43
1722,79232,43
1723,4151,43
1724,1051,43
1725,2451,43
1726,9271,43
1727,2238,43
1728,3975,43
1729,11037,43
1730,24053,43
1731,2003,43
1732,6135,43
1733,1516,43
1734,1341,43
1735,2678,43
1736,1701,43
1737,1849,43
1738,1717,43
1739,9654,43
1740,7132,43
1741,1202,43
1742,20419,43
1743,2207,43
1744,634,43
1745,1093,43
1746,27713,43
1747,31873,43
1748,695,43
1749,69725,43
1750,4528,43
1751,15064,43
1752,119983,43
1753,1601,43
1754,1239,43
1755,2653,43
1756,6087,43
1757,10849,43
1758,3184,43
1759,4201,43
1760,888,43
1761,569,43
1762,9243,43
1763,5982,43
1764,1150,43
1765,620,43
1766,2908,43
1767,3296,43
1768,2742,43
1769,558,43
1770,3320,43
1771,5715,43
1772,1020,43
1773,2341,43
1774,1161,43
1775,9024,43
1776,3272,43
1777,3790,43
1778,10772,43
1779,5369,43
1780,1595,43
1781,8140,43
1782,803,43
1783,4356,42
1784,12269,42
1785,17029,42
1786,1716,42
1787,4974,42
1788,1855,42
1789,22039,42
1790,8078,42
1791,2629,42
1792,9613,42
1793,564,42
1794,32016,42
1795,2846,42
1796,899,42
1797,16902,42
1798,869,42
1799,6255,42
1800,778,42
1801,837,42
1802,1132,42
1803,10163,42
1804,1681,42
1805,2559,42
1806,9831,42
1807,17592,42
1808,26387,42
1809,1399,42
1810,31560,42
1811,1510,42
1812,8957,42
1813,2307,42
1814,1410,42
1815,7066,42
1816,6447,42
1817,80147,42
1818,12108,42
1819,1502,42
1820,3376,42
1821,870,42
1822,77257,42
1823,5993,42
1824,2563,42
1825,1696,42
1826,27481,42
1827,4347,42
1828,80292,42
1829,1621,42
1830,898,42
1831,9362,42
1832,1104,42
1833,32792,42
1834,2644,42
1835,4943,42
1836,1288,42
1837,543,42
1838,11265,42
1839,1133,42
1840,5988,42
1841,4965,42
1842,9937,42
1843,8298,42
1844,30514,42
1845,5468,41
1846,1590,41
1847,2719,41
1848,7993,41
1849,58289,41
1850,1704,41
1851,3828,41
1852,4017,41
1853,21625,41
1854,37937,41
1855,17742,41
1856,2592,41
1857,1405,41
1858,9835,41
1859,80066,41
1860,1063,41
1861,2581,41
1862,26013,41
1863,4059,41
1864,10240,41
1865,2246,41
1866,26784,41
1867,572,41
1868,17921,41
1869,6941,41
1870,702,41
1871,2249,41
1872,79405,41
1873,9453,41
1874,80197,41
1875,8928,41
1876,8706,41
1877,79679,41
1878,11497,41
1879,2358,41
1880,5053,41
1881,14902,41
1882,3734,41
1883,2810,41
1884,5732,41
1885,1710,41
1886,48856,41
1887,14400,41
1888,18088,41
1889,2497,41
1890,79119,41
1891,9367,41
1892,746,41
1893,4007,41
1894,1686,41
1895,38845,41
1896,6644,41
1897,562,41
1898,6547,41
1899,4156,41
1900,2026,41
1901,7375,41
1902,802,41
1903,1148,41
1904,1758,41
1905,758,41
1906,1658,41
1907,10763,41
1908,27987,41
1909,16503,41
1910,4847,41
1911,1915,41
1912,640,41
1913,856,41
1914,16805,41
1915,3325,41
1916,1128,41
1917,14198,40
1918,535,40
1919,8316,40
1920,24626,40
1921,3173,40
1922,7134,40
1923,3633,40
1924,4066,40
1925,12480,40
1926,59009,40
1927,1439,40
1928,2384,40
1929,11057,40
1930,667,40
1931,4223,40
1932,17419,40
1933,1443,40
1934,1007,40
1935,2933,40
1936,24900,40
1937,7627,40
1938,3703,40
1939,13759,40
1940,853,40
1941,4830,40
1942,14479,40
1943,1259,40
1944,7365,40
1945,9755,40
1946,2850,40
1947,759,40
1948,9824,40
1949,79454,40
1950,1076,40
1951,2585,40
1952,1229,40
1953,6142,40
1954,7497,40
1955,2082,40
1956,1508,40
